Date,City,NO2,O3,CO,PM2.5,AQI,Month,Wind_Speed,Precip,Temp,Target_AQI,AQI_Lag1,AQI_7Day_Mean
2006-10-28,Atlanta,13.791667,0.025353,0.383333,7.4,31.0,10,12.440576,0.0,53.51041675,46.0,40.0,48.42857142857143
2006-10-28,Los Angeles,48.913043,0.033294,1.970833,12.2,71.0,10,4.276448,0.0,61.19170046808511,90.0,63.0,84.0
2006-10-29,Atlanta,19.7,0.020294,0.570833,11.1,46.0,10,6.025904000000001,0.0,52.645833499999995,59.0,31.0,47.0
2006-10-29,Los Angeles,38.217391,0.064778,1.2875,25.9,90.0,10,4.470832000000001,0.0,57.481547592857154,80.0,71.0,84.14285714285714
2006-10-30,Atlanta,34.25,0.016353,1.025,15.8,59.0,10,3.110144,0.0,54.84375,68.0,46.0,49.285714285714285
2006-10-30,Los Angeles,36.565217,0.048176,0.8,26.0,80.0,10,6.414672,0.0,55.13263300709222,80.0,90.0,83.71428571428571
2006-10-31,Atlanta,43.625,0.0055,1.333333,20.0,68.0,10,2.526992,0.0,55.854167,76.0,59.0,52.285714285714285
2006-10-31,Los Angeles,38.130435,0.032462,0.890909,26.0,80.0,10,7.77536,0.0,53.97889224113472,91.0,80.0,82.28571428571429
2006-11-01,Atlanta,37.416667,0.005795833333333333,1.254167,24.2,76.0,11,3.3045280000000004,0.0314960629921259,59.8750002,32.0,68.0,55.285714285714285
2006-11-01,Los Angeles,46.391304,0.032765,1.35,31.1,91.0,11,5.053984,0.0,55.81641886131387,85.0,80.0,78.57142857142857
2006-11-02,Atlanta,15.291667,0.006091666666666666,0.366667,7.6,32.0,11,12.440576,0.0,50.1,34.0,76.0,50.285714285714285
2006-11-02,Los Angeles,54.0,0.029706,1.504167,28.3,85.0,11,5.248368,0.0,59.75770920437956,96.0,91.0,80.0
2006-11-03,Atlanta,18.958333,0.0063875,0.3875,7.0,34.0,11,8.74728,0.0,40.8083332,52.0,32.0,49.42857142857143
2006-11-03,Los Angeles,48.217391,0.035824,1.204167,33.4,96.0,11,4.276448,0.0,59.2845128321168,79.0,85.0,84.71428571428571
2006-11-04,Atlanta,18.833333,0.006683333333333333,0.725,12.4,52.0,11,7.580976,0.0,41.666667,52.0,34.0,52.42857142857143
2006-11-04,Los Angeles,45.478261,0.031529,1.330435,25.3,79.0,11,2.91576,0.0,59.94898448905113,67.0,96.0,85.85714285714286
2006-11-05,Atlanta,15.65,0.0069791666666666665,0.6375,12.8,52.0,11,8.552896,0.0,45.5416666,52.0,52.0,53.285714285714285
2006-11-05,Los Angeles,42.73913,0.041706,2.573913,14.5,67.0,11,3.693296,0.0,61.49768144525547,70.0,79.0,82.57142857142857
2006-11-06,Atlanta,13.75,0.007275,0.479167,12.6,52.0,11,12.246192,0.0,51.8833332,59.0,52.0,52.285714285714285
2006-11-06,Los Angeles,53.434783,0.032647,2.4125,16.5,70.0,11,3.88768,0.0,64.9452554452555,72.0,67.0,81.14285714285714
2006-11-07,Atlanta,19.125,0.007570833333333333,0.716667,15.9,59.0,11,6.80344,0.7795275590551181,50.9289854,67.0,52.0,51.0
2006-11-07,Los Angeles,53.454545,0.022176,2.008333,15.8,72.0,11,4.276448,0.0,66.17683537956205,99.0,70.0,80.0
2006-11-08,Atlanta,16.125,0.007866666666666668,0.5125,19.5,67.0,11,10.302352,0.0,52.4666668,64.0,59.0,49.714285714285715
2006-11-08,Los Angeles,53.26087,0.038,1.8375,21.3,99.0,11,5.053984,0.0,61.94528910218978,74.0,72.0,81.14285714285714
2006-11-09,Atlanta,31.375,0.0081625,0.629167,18.2,64.0,11,6.025904000000001,0.0,57.1583332,80.0,67.0,54.285714285714285
2006-11-09,Los Angeles,36.478261,0.028588,0.869565,23.1,74.0,11,5.053984,0.0,56.01391094890511,77.0,99.0,79.57142857142857
2006-11-10,Atlanta,37.625,0.008458333333333333,1.265217,26.0,80.0,11,4.276448,0.0,61.291666799999994,61.0,64.0,60.857142857142854
2006-11-10,Los Angeles,51.434783,0.032412,1.726087,24.3,77.0,11,3.88768,0.0,54.961181109489054,60.0,74.0,76.85714285714286
2006-11-11,Atlanta,14.25,0.008754166666666667,0.85,16.7,61.0,11,10.885504,0.1299212598425197,54.0249998,34.0,80.0,62.142857142857146
2006-11-11,Los Angeles,36.913043,0.030647,1.629167,16.4,60.0,11,6.609056000000001,0.0,53.25888484671534,55.0,77.0,74.14285714285714
2006-11-12,Atlanta,10.458333,0.00905,0.218182,8.2,34.0,11,12.829344,0.0,45.3833332,60.0,61.0,59.57142857142857
2006-11-12,Los Angeles,37.086957,0.038529,1.613043,12.6,55.0,11,3.88768,0.0,52.456812613138695,79.0,60.0,72.42857142857143
2006-11-13,Atlanta,27.958333,0.009345833333333334,0.529167,16.2,60.0,11,6.609056000000001,0.0,46.8083334,59.0,34.0,60.714285714285715
2006-11-13,Los Angeles,44.130435,0.031647,1.741667,13.9,79.0,11,5.4427520000000005,0.0,55.49925140145985,60.0,55.0,73.71428571428571
2006-11-14,Atlanta,32.916667,0.009641666666666666,0.8375,15.9,59.0,11,4.470832000000001,0.0,50.933333399999995,63.0,60.0,60.714285714285715
2006-11-14,Los Angeles,35.85,0.020882,1.091667,16.6,60.0,11,4.276448,0.0,57.753048394160594,56.0,79.0,72.0
2006-11-15,Atlanta,19.708333,0.0099375,0.7625,17.8,63.0,11,8.552896,2.8700787401574805,53.4583332,19.0,59.0,60.142857142857146
2006-11-15,Los Angeles,43.73913,0.025706,1.526087,12.9,56.0,11,3.88768,0.0,56.979384846715305,88.0,60.0,65.85714285714286
2006-11-16,Atlanta,10.458333,0.010233333333333334,0.445833,4.5,19.0,11,12.829344,0.0984251968503937,46.15,40.0,63.0,53.714285714285715
2006-11-16,Los Angeles,51.826087,0.027882,2.010526,17.0,88.0,11,3.3045280000000004,0.0,57.917277620437964,108.0,56.0,67.85714285714286
2006-11-17,Atlanta,16.25,0.010529166666666668,0.458333,9.6,40.0,11,9.524816,0.0,44.3583332,58.0,19.0,48.0
2006-11-17,Los Angeles,76.695652,0.030235,2.2,26.5,108.0,11,2.526992,0.0,59.07555613138686,107.0,88.0,72.28571428571429
2006-11-18,Atlanta,27.875,0.010825000000000001,0.720833,15.4,58.0,11,5.83152,0.0,45.724999800000006,73.0,40.0,47.57142857142857
2006-11-18,Los Angeles,74.608696,0.020588,1.947826,28.3,107.0,11,3.110144,0.0,59.15328468613137,93.0,108.0,79.0
2006-11-19,Atlanta,15.75,0.011120833333333333,0.570833,22.7,73.0,11,12.63496,0.0,41.7,40.0,58.0,53.142857142857146
2006-11-19,Los Angeles,67.391304,0.036647,2.908696,26.4,93.0,11,3.693296,0.0,58.9966544890511,94.0,107.0,84.42857142857143
2006-11-20,Atlanta,12.0,0.011416666666666667,0.404167,9.5,40.0,11,12.440576,0.0,37.8500002,62.0,73.0,50.285714285714285
2006-11-20,Los Angeles,73.826087,0.018647,2.2625,24.6,94.0,11,4.276448,0.0,58.43444347445254,78.0,93.0,86.57142857142857
2006-11-21,Atlanta,17.875,0.0117125,0.429167,17.1,62.0,11,11.274272000000002,0.0,39.066666600000005,43.0,40.0,50.714285714285715
2006-11-21,Los Angeles,49.217391,0.033,1.616667,24.9,78.0,11,4.082064,0.0,56.85901002941176,120.0,94.0,89.14285714285714
2006-11-22,Atlanta,21.272727,0.012008333333333334,0.416667,10.4,43.0,11,10.496736,0.0118110236220472,48.0833334,57.0,62.0,47.857142857142854
2006-11-22,Los Angeles,60.304348,0.028706,1.334783,43.4,120.0,11,2.721376,0.0,55.25192576470588,143.0,78.0,98.28571428571429
2006-11-23,Atlanta,25.875,0.012304166666666668,0.595833,14.9,57.0,11,6.025904000000001,0.0,49.9499998,54.0,43.0,53.285714285714285
2006-11-23,Los Angeles,57.782609,0.025941,1.333333,52.7,143.0,11,3.88768,0.0,53.47273287499999,135.0,120.0,106.14285714285714
2006-11-24,Atlanta,24.583333,0.0126,1.0125,13.6,54.0,11,4.470832000000001,0.0,52.7833334,62.0,57.0,55.285714285714285
2006-11-24,Los Angeles,52.173913,0.031706,1.3875,49.5,135.0,11,3.693296,0.0,49.48376224264707,83.0,143.0,110.0
2006-11-25,Atlanta,24.875,0.012895833333333334,1.15,17.3,62.0,11,3.88768,0.0,51.9833334,69.0,54.0,55.857142857142854
2006-11-25,Los Angeles,53.695652,0.032412,1.2,27.2,83.0,11,5.248368,0.0,49.25265081617645,63.0,135.0,106.57142857142857
2006-11-26,Atlanta,29.45,0.013191666666666668,1.166667,20.8,69.0,11,4.276448,0.0,50.9833332,62.0,62.0,55.285714285714285
2006-11-26,Los Angeles,49.565217,0.036765,1.175,17.1,63.0,11,6.025904000000001,0.0,48.05024511764706,54.0,83.0,102.28571428571429
2006-11-27,Atlanta,31.875,0.013487500000000001,1.266667,17.4,62.0,11,4.8596,0.0,53.7833332,63.0,69.0,58.42857142857143
2006-11-27,Los Angeles,48.217391,0.034824,1.0875,10.7,54.0,11,8.74728,0.2519685039370079,48.84187179411763,63.0,63.0,96.57142857142857
2006-11-28,Atlanta,22.541667,0.013783333333333335,0.875,17.9,63.0,11,6.025904000000001,0.0,59.2666666,44.0,62.0,58.57142857142857
2006-11-28,Los Angeles,52.826087,0.039412,1.147826,18.0,63.0,11,8.358512,0.0,45.30040617647061,64.0,54.0,94.42857142857143
2006-11-29,Atlanta,17.375,0.014079166666666669,0.841667,10.6,44.0,11,6.80344,0.0314960629921259,62.4916666,28.0,63.0,58.714285714285715
2006-11-29,Los Angeles,59.478261,0.041706,1.26087,7.9,64.0,11,5.248368,0.0,42.935368698529416,68.0,63.0,86.42857142857143
2006-11-30,Atlanta,17.0,0.014375,0.583333,6.7,28.0,11,7.969744000000001,0.4409448818897638,65.375,23.0,44.0,54.57142857142857
2006-11-30,Los Angeles,60.608696,0.028588,1.808696,18.4,68.0,11,4.665216000000001,0.0,44.07303776470588,64.0,64.0,75.71428571428571
2006-12-01,Atlanta,11.041667,0.014670833333333334,0.329167,5.5,23.0,12,12.829344,0.3700787401574803,53.05,53.0,28.0,50.142857142857146
2006-12-01,Los Angeles,42.565217,0.024647,1.959091,18.1,64.0,12,3.498912,0.0,47.77519036764704,65.0,68.0,65.57142857142857
2006-12-02,Atlanta,19.958333,0.014966666666666668,0.579167,13.2,53.0,12,7.386592,0.0,42.7916666,52.0,23.0,48.857142857142854
2006-12-02,Los Angeles,41.545455,0.042706,2.995455,18.7,65.0,12,3.110144,0.0,50.37806374264706,58.0,64.0,63.0
2006-12-03,Atlanta,14.25,0.015262500000000002,0.695833,12.6,52.0,12,8.74728,0.0,45.666666799999994,39.0,53.0,46.42857142857143
2006-12-03,Los Angeles,30.181818,0.040118,2.225,11.0,58.0,12,5.637136000000001,0.0,49.94515926470591,64.0,65.0,62.285714285714285
2006-12-04,Atlanta,17.904762,0.015558333333333335,0.25,9.4,39.0,12,12.246192,0.0,33.9083334,52.0,52.0,43.142857142857146
2006-12-04,Los Angeles,38.045455,0.024882,1.404348,18.2,64.0,12,6.80344,0.0,49.53890926470589,62.0,58.0,63.714285714285715
2006-12-05,Atlanta,34.583333,0.01585416666666667,0.5625,12.8,52.0,12,6.80344,0.0,37.7416666,63.0,39.0,41.57142857142857
2006-12-05,Los Angeles,46.565217,0.016235,2.442105,17.2,62.0,12,4.276448,0.0,49.750772625,101.0,64.0,63.57142857142857
2006-12-06,Atlanta,41.526316,0.01615,1.1,17.8,63.0,12,4.665216000000001,0.0,45.1833334,50.0,52.0,44.285714285714285
2006-12-06,Los Angeles,50.818182,0.015588,3.2625,30.2,101.0,12,3.498912,0.0,50.32082531617646,107.0,62.0,68.85714285714286
2006-12-07,Atlanta,18.916667,0.016445833333333337,0.333333,11.9,50.0,12,13.412496,0.0,39.2999998,50.0,63.0,47.42857142857143
2006-12-07,Los Angeles,51.2,0.024882,3.831579,37.9,107.0,12,3.110144,0.0,52.71649032592594,76.0,101.0,74.42857142857143
2006-12-08,Atlanta,22.5,0.01674166666666667,0.520833,10.5,50.0,12,7.969744000000001,0.0,25.85,73.0,50.0,51.285714285714285
2006-12-08,Los Angeles,42.136364,0.028706,2.4375,24.1,76.0,12,5.83152,0.0,54.55600074814812,79.0,107.0,76.14285714285714
2006-12-09,Atlanta,39.291667,0.0170375,1.116667,22.5,73.0,12,2.91576,0.0,33.016666799999996,92.0,50.0,54.142857142857146
2006-12-09,Los Angeles,27.681818,0.039765,0.875,25.3,79.0,12,6.220288,0.1614173228346456,53.717469177777744,38.0,76.0,78.14285714285714
2006-12-10,Atlanta,47.45,0.017333333333333336,1.445833,31.4,92.0,12,1.555072,0.0,40.0916664,68.0,73.0,59.857142857142854
2006-12-10,Los Angeles,20.590909,0.032412,0.625,9.1,38.0,12,7.969744000000001,0.1181102362204724,49.34266165671641,53.0,79.0,75.28571428571429
2006-12-11,Atlanta,35.458333,0.017629166666666668,1.258333,20.0,68.0,12,3.88768,0.0,48.708333399999994,57.0,92.0,64.0
2006-12-11,Los Angeles,27.217391,0.017294,1.172727,13.2,53.0,12,5.4427520000000005,0.0,48.52891793283583,72.0,38.0,73.71428571428571
2006-12-12,Atlanta,18.875,0.017925000000000003,1.0125,14.8,57.0,12,7.386592,0.0118110236220472,52.70000019999999,66.0,68.0,64.71428571428571
2006-12-12,Los Angeles,38.086957,0.032,1.8125,22.1,72.0,12,4.082064,0.0,50.545960792592616,91.0,53.0,75.14285714285714
2006-12-13,Atlanta,27.791667,0.018220833333333335,0.7,19.3,66.0,12,3.498912,0.0,53.5833334,72.0,57.0,65.14285714285714
2006-12-13,Los Angeles,48.521739,0.024882,2.404545,31.0,91.0,12,3.110144,0.0,54.38060429629628,79.0,72.0,73.71428571428571
2006-12-14,Atlanta,37.0,0.018516666666666667,1.420833,22.3,72.0,12,2.91576,0.0,50.283333199999994,66.0,66.0,68.28571428571429
2006-12-14,Los Angeles,45.304348,0.015235,3.0,25.2,79.0,12,2.526992,0.0,55.98671548148149,101.0,91.0,69.71428571428571
2006-12-15,Atlanta,31.333333,0.018812500000000003,1.158333,19.2,66.0,12,5.053984,0.0,51.933333399999995,71.0,72.0,70.57142857142857
2006-12-15,Los Angeles,44.521739,0.020294,2.020833,35.5,101.0,12,3.693296,0.0,51.90449546666666,65.0,79.0,73.28571428571429
2006-12-16,Atlanta,40.75,0.019108333333333335,1.395833,21.7,71.0,12,3.110144,0.0,52.9166668,71.0,66.0,70.28571428571429
2006-12-16,Los Angeles,21.409091,0.031353,0.670833,18.9,65.0,12,7.77536,0.1181102362204724,45.13055551111111,55.0,101.0,71.28571428571429
2006-12-17,Atlanta,30.05,0.01940416666666667,1.345833,21.4,71.0,12,2.91576,0.0,52.825,81.0,71.0,67.28571428571429
2006-12-17,Los Angeles,24.636364,0.026059,1.009091,14.1,55.0,12,4.470832000000001,0.0,41.80617285185187,52.0,65.0,73.71428571428571
2006-12-18,Atlanta,42.666667,0.019700000000000002,1.383333,26.2,81.0,12,1.749456,0.0,54.466666800000006,86.0,71.0,69.14285714285714
2006-12-18,Los Angeles,29.409091,0.033118,1.586364,12.7,52.0,12,3.110144,0.0,40.60145900740739,65.0,55.0,73.57142857142857
2006-12-19,Atlanta,35.208333,0.019995833333333334,1.404167,28.6,86.0,12,6.9978240000000005,0.0,55.2583332,55.0,81.0,73.28571428571429
2006-12-19,Los Angeles,36.136364,0.021765,2.175,18.8,65.0,12,6.025904000000001,0.0,40.62096387500001,67.0,52.0,72.57142857142857
2006-12-20,Atlanta,15.333333,0.02029166666666667,0.558333,14.0,55.0,12,10.302352,0.0,52.3797102,61.0,86.0,71.71428571428571
2006-12-20,Los Angeles,37.086957,0.024588,1.490909,19.6,67.0,12,5.4427520000000005,0.0,41.187229970802925,71.0,65.0,69.14285714285714
2006-12-21,Atlanta,16.208333,0.0205875,0.604167,16.7,61.0,12,9.524816,0.0118110236220472,50.1166666,28.0,55.0,70.14285714285714
2006-12-21,Los Angeles,43.173913,0.024471,1.795455,21.6,71.0,12,4.665216000000001,0.0,43.666437087591255,70.0,67.0,68.0
2006-12-22,Atlanta,17.291667,0.020883333333333337,0.716667,6.7,28.0,12,6.609056000000001,0.4803149606299213,57.5689396,44.0,61.0,64.71428571428571
2006-12-22,Los Angeles,38.0,0.029471,1.616667,20.9,70.0,12,8.358512,0.0118110236220472,45.9404501021898,64.0,71.0,63.57142857142857
2006-12-23,Atlanta,18.791667,0.02117916666666667,0.4625,9.2,44.0,12,7.192208000000001,0.0,52.5333334,41.0,28.0,60.857142857142854
2006-12-23,Los Angeles,37.181818,0.025118,2.090909,18.3,64.0,12,3.3045280000000004,0.0,46.73192399264705,92.0,70.0,63.42857142857143
2006-12-24,Atlanta,19.3,0.021475,0.720833,9.9,41.0,12,7.969744000000001,0.0196850393700787,48.8,23.0,44.0,56.57142857142857
2006-12-24,Los Angeles,42.173913,0.025765,2.491667,31.5,92.0,12,2.526992,0.0,48.24865200735294,83.0,64.0,68.71428571428571
2006-12-25,Atlanta,6.875,0.021770833333333336,0.475,5.5,23.0,12,13.412496,0.5511811023622047,48.4083332,28.0,41.0,48.285714285714285
2006-12-25,Los Angeles,31.545455,0.026706,1.754545,27.2,83.0,12,3.88768,0.0,51.14759165441174,89.0,92.0,73.14285714285714
2006-12-26,Atlanta,8.791667,0.02206666666666667,0.4125,6.6,28.0,12,13.023728,0.0,38.966666800000006,48.0,23.0,40.0
2006-12-26,Los Angeles,46.681818,0.021647,2.875,30.3,89.0,12,2.91576,0.0,53.02901831386863,48.0,83.0,76.57142857142857
2006-12-27,Atlanta,21.125,0.022362500000000004,0.654167,11.6,48.0,12,5.248368,0.0,38.5583332,65.0,28.0,39.0
2006-12-27,Los Angeles,27.478261,0.035882,1.270833,10.8,48.0,12,12.63496,0.2007874015748031,48.6950069264706,52.0,89.0,73.85714285714286
2006-12-28,Atlanta,22.541667,0.022658333333333336,1.220833,18.9,65.0,12,6.414672,0.0,41.2833332,55.0,48.0,39.57142857142857
2006-12-28,Los Angeles,30.136364,0.036471,1.486364,12.6,52.0,12,8.941664000000001,0.0,44.48168488321167,56.0,48.0,71.14285714285714
2006-12-29,Atlanta,21.708333,0.022954166666666668,1.125,13.9,55.0,12,7.580976,0.0,49.6371214,54.0,65.0,43.42857142857143
2006-12-29,Los Angeles,36.5,0.018294,2.225,14.5,56.0,12,4.082064,0.0,44.93643210294118,46.0,52.0,69.14285714285714
2006-12-30,Atlanta,12.625,0.023250000000000003,0.833333,13.4,54.0,12,9.913584000000002,0.0118110236220472,52.4666666,38.0,55.0,44.857142857142854
2006-12-30,Los Angeles,34.391304,0.028235,1.754545,10.9,46.0,12,3.3045280000000004,0.0,45.02238238235294,123.0,56.0,66.57142857142857
2006-12-31,Atlanta,8.45,0.023545833333333335,0.6,9.1,38.0,12,9.524816,1.62992125984252,57.3268116,33.0,54.0,44.42857142857143
2006-12-31,Los Angeles,30.695652,0.033182,1.8125,44.5,123.0,12,4.082064,0.0,45.28866078518518,108.0,46.0,71.0
2007-01-01,Atlanta,8.25,0.02384166666666667,0.3875,7.8,33.0,1,10.107968,0.2007874015748031,48.5833334,38.0,38.0,45.857142857142854
2007-01-01,Los Angeles,33.130435,0.033647,1.463636,38.4,108.0,1,4.276448,0.0,47.87839505185185,81.0,123.0,74.57142857142857
2007-01-02,Atlanta,14.458333,0.024137500000000003,0.816667,9.1,38.0,1,7.192208000000001,0.0,41.3666668,45.0,33.0,47.285714285714285
2007-01-02,Los Angeles,46.652174,0.020214,3.144444,17.4,81.0,1,2.721376,0.0,50.275203237037005,66.0,108.0,73.42857142857143
2007-01-03,Atlanta,18.875,0.024433333333333335,1.095833,10.9,45.0,1,7.386592,0.0,44.1000002,51.0,38.0,46.857142857142854
2007-01-03,Los Angeles,46.695652,0.026176,2.925,19.0,66.0,1,3.3045280000000004,0.0,50.91813057037036,65.0,81.0,76.0
2007-01-04,Atlanta,19.791667,0.02472916666666667,0.754167,12.2,51.0,1,7.192208000000001,0.0196850393700787,56.400000199999994,30.0,45.0,44.857142857142854
2007-01-04,Los Angeles,28.55,0.031647,1.158333,18.9,65.0,1,7.192208000000001,0.0118110236220472,48.35446328148146,44.0,66.0,77.85714285714286
2007-01-05,Atlanta,15.791667,0.025025000000000002,0.554167,5.6,30.0,1,7.386592,0.7007874015748032,59.28333320000001,42.0,51.0,41.285714285714285
2007-01-05,Los Angeles,30.166667,0.038412,0.813636,5.4,44.0,1,13.218112,0.0,43.808695644444434,82.0,65.0,76.14285714285714
2007-01-06,Atlanta,17.308333,0.025320833333333338,0.7625,10.0,42.0,1,5.248368,0.0,54.7333334,46.0,30.0,39.57142857142857
2007-01-06,Los Angeles,37.695652,0.035529,2.113636,26.7,82.0,1,4.665216000000001,0.0,44.92777778518518,66.0,44.0,81.28571428571429
2007-01-07,Atlanta,19.75,0.02561666666666667,0.808333,11.0,46.0,1,6.220288,1.4212598425196852,55.3372806,34.0,42.0,40.714285714285715
2007-01-07,Los Angeles,38.045455,0.039176,2.640909,19.1,66.0,1,3.693296,0.0,49.55464307407406,70.0,82.0,73.14285714285714
2007-01-08,Atlanta,16.458333,0.025912500000000005,0.370833,4.0,34.0,1,11.857424000000002,0.1299212598425197,45.3500002,28.0,46.0,40.857142857142854
2007-01-08,Los Angeles,49.136364,0.035529,3.404167,13.7,70.0,1,3.498912,0.0,52.31634909629632,87.0,66.0,67.71428571428571
2007-01-09,Atlanta,16.881818,0.026208333333333337,0.454167,4.8,28.0,1,11.66304,0.0,38.640579800000005,41.0,34.0,39.42857142857143
2007-01-09,Los Angeles,43.318182,0.013176,1.570833,14.2,87.0,1,4.470832000000001,0.0,52.641988718518526,102.0,70.0,68.57142857142857
2007-01-10,Atlanta,19.6,0.02650416666666667,0.552381,5.2,41.0,1,7.386592,0.0,35.941666600000005,50.0,28.0,38.857142857142854
2007-01-10,Los Angeles,46.913043,0.021529,1.995833,19.1,102.0,1,3.498912,0.0,48.81859287407408,52.0,87.0,73.71428571428571
2007-01-11,Atlanta,22.0,0.026800000000000004,0.920833,11.9,50.0,1,7.77536,0.0,40.45,59.0,41.0,38.714285714285715
2007-01-11,Los Angeles,28.608696,0.035941,0.729167,12.5,52.0,1,7.386592,0.0,43.7046398235294,42.0,102.0,71.85714285714286
2007-01-12,Atlanta,23.75,0.027095833333333336,0.866667,15.7,59.0,1,6.025904000000001,0.0,50.3583334,56.0,50.0,42.857142857142854
2007-01-12,Los Angeles,28.954545,0.031647,0.777273,9.0,42.0,1,9.524816,0.0,36.9521684477612,49.0,52.0,71.57142857142857
2007-01-13,Atlanta,20.333333,0.027391666666666672,1.020833,14.3,56.0,1,5.248368,0.0,54.7583332,51.0,59.0,44.857142857142854
2007-01-13,Los Angeles,28.954545,0.033176,1.195455,11.7,49.0,1,6.025904000000001,0.0,34.369646276119376,69.0,42.0,66.85714285714286
2007-01-14,Atlanta,20.15,0.027687500000000004,0.895833,12.3,51.0,1,4.470832000000001,0.0,59.0166666,23.0,56.0,45.57142857142857
2007-01-14,Los Angeles,33.272727,0.031353,1.568182,20.7,69.0,1,4.276448,0.0,35.04666557142857,90.0,49.0,67.28571428571429
2007-01-15,Atlanta,10.995833,0.027983333333333336,0.475,5.6,23.0,1,9.136048,0.0590551181102362,60.2416666,35.0,51.0,44.0
2007-01-15,Los Angeles,44.727273,0.036529,2.527273,30.6,90.0,1,3.3045280000000004,0.0,38.45662314925371,82.0,69.0,70.14285714285714
2007-01-16,Atlanta,12.354167,0.02827916666666667,0.304167,8.5,35.0,1,12.829344,0.0787401574803149,40.9583334,33.0,23.0,45.0
2007-01-16,Los Angeles,43.130435,0.018765,2.504167,25.0,82.0,1,4.276448,0.0,40.09127066917294,69.0,90.0,69.42857142857143
2007-01-17,Atlanta,11.875,0.028575000000000003,0.475,8.0,33.0,1,11.079888,0.0,35.2333334,53.0,35.0,43.857142857142854
2007-01-17,Los Angeles,42.434783,0.025176,1.520833,15.1,69.0,1,4.470832000000001,0.0787401574803149,40.62233637593982,77.0,82.0,64.71428571428571
2007-01-18,Atlanta,17.458333,0.02887083333333334,0.654167,13.1,53.0,1,6.220288,0.1102362204724409,34.4666666,42.0,33.0,44.285714285714285
2007-01-18,Los Angeles,46.545455,0.035765,2.904545,24.7,77.0,1,2.91576,0.0,44.011005766917265,77.0,69.0,68.28571428571429
2007-01-19,Atlanta,15.583333,0.02916666666666667,0.404167,10.0,42.0,1,10.302352,0.0118110236220472,40.441666600000005,36.0,53.0,41.857142857142854
2007-01-19,Los Angeles,40.409091,0.021353,2.895833,13.8,77.0,1,7.580976,0.0,45.55865290225561,56.0,77.0,73.28571428571429
2007-01-20,Atlanta,17.295833,0.029462500000000003,0.4,7.5,36.0,1,7.969744000000001,0.0,39.2333332,42.0,42.0,39.0
2007-01-20,Los Angeles,31.478261,0.028353,1.336364,14.5,56.0,1,4.276448,0.0,45.37295157142857,68.0,77.0,74.28571428571429
2007-01-21,Atlanta,13.4,0.029758333333333338,0.495833,10.1,42.0,1,9.330432,0.8818897637795275,40.7666666,38.0,36.0,37.714285714285715
2007-01-21,Los Angeles,33.318182,0.034941,2.279167,20.0,68.0,1,3.693296,0.0,45.37176272180453,80.0,56.0,74.14285714285714
2007-01-22,Atlanta,18.583333,0.03005416666666667,0.4625,9.2,38.0,1,7.192208000000001,0.2401574803149606,42.6166668,40.0,42.0,39.857142857142854
2007-01-22,Los Angeles,42.863636,0.025706,2.286364,16.5,80.0,1,4.276448,0.0,46.0712787218045,102.0,68.0,72.71428571428571
