Date,Nitrogen Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source
1991-03-08,100,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-09,100,Unknown,Hawthorne,06-037-5001,AQS
1991-03-10,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-11,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-12,89,Unknown,Long Beach (North),06-037-4002,AQS
1991-03-13,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-14,47,Unknown,Azusa,06-037-0002,AQS
1991-03-15,57,Unknown,West Los Angeles,06-037-0113,AQS
1991-03-16,68,Unknown,West Los Angeles,06-037-0113,AQS
1991-03-17,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-18,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-19,47,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-20,47,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-21,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-22,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-23,57,Unknown,Glendora,06-037-0016,AQS
1991-03-24,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-25,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-26,47,Unknown,Long Beach (North),06-037-4002,AQS
1991-03-27,89,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1991-03-28,100,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-29,68,Unknown,Azusa,06-037-0002,AQS
1991-03-30,100,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-03-31,89,Unknown,Pasadena,06-037-2005,AQS
1991-04-01,47,Unknown,Glendora,06-037-0016,AQS
1991-04-02,89,Unknown,West Los Angeles,06-037-0113,AQS
1991-04-03,108,Unknown,Long Beach (North),06-037-4002,AQS
1991-04-04,114,Unknown,Long Beach (North),06-037-4002,AQS
1991-04-05,114,Unknown,Reseda,06-037-1201,AQS
1991-04-06,105,Unknown,Burbank,06-037-1002,AQS
1991-04-07,57,Unknown,Pomona,06-037-1701,AQS
1991-04-08,100,Unknown,Pasadena,06-037-2005,AQS
1991-04-09,116,Unknown,Long Beach (North),06-037-4002,AQS
1991-04-10,89,Unknown,Pomona,06-037-1701,AQS
1991-04-11,68,Unknown,Long Beach (North),06-037-4002,AQS
1991-04-12,79,Unknown,Not Available,06-037-2401,AQS
1991-04-13,79,Unknown,Reseda,06-037-1201,AQS
1991-04-14,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-04-15,68,Unknown,Not Available,06-037-6002,AQS
1991-04-16,47,Unknown,Reseda,06-037-1201,AQS
1991-04-17,57,Unknown,Pomona,06-037-1701,AQS
1991-04-18,68,Unknown,Not Available,06-037-1601,AQS
1991-04-19,79,Unknown,Not Available,06-037-6002,AQS
1991-04-20,57,Unknown,Pomona,06-037-1701,AQS
1991-04-21,79,Unknown,La Habra,06-059-5001,AQS
1991-04-22,57,Unknown,Long Beach (North),06-037-4002,AQS
1991-04-23,57,Unknown,Long Beach (North),06-037-4002,AQS
1991-04-24,47,Unknown,Azusa,06-037-0002,AQS
1991-04-25,57,Unknown,Long Beach (North),06-037-4002,AQS
1991-04-26,68,Unknown,Pomona,06-037-1701,AQS
1991-04-27,68,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1991-04-28,79,Unknown,La Habra,06-059-5001,AQS
1991-04-29,100,Unknown,Lynwood,06-037-1301,AQS
1991-04-30,103,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-05-01,57,Unknown,Not Available,06-037-1601,AQS
1991-05-02,57,Unknown,Long Beach (North),06-037-4002,AQS
1991-05-03,57,Unknown,Pomona,06-037-1701,AQS
1991-05-04,89,Unknown,Pomona,06-037-1701,AQS
1991-05-05,100,Unknown,Hawthorne,06-037-5001,AQS
1991-05-06,106,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-05-07,105,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-05-08,79,Unknown,Glendora,06-037-0016,AQS
1991-05-09,47,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-05-10,68,Unknown,Not Available,06-037-6002,AQS
1991-05-11,57,Unknown,Pomona,06-037-1701,AQS
1991-05-12,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-05-13,68,Unknown,Pasadena,06-037-2005,AQS
1991-05-14,57,Unknown,Pomona,06-037-1701,AQS
1991-05-15,100,Unknown,Reseda,06-037-1201,AQS
1991-05-16,100,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-05-17,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-05-18,57,Unknown,Pomona,06-037-1701,AQS
1991-05-19,57,Unknown,Pomona,06-037-1701,AQS
1991-05-20,68,Unknown,Reseda,06-037-1201,AQS
1991-05-21,57,Unknown,Pomona,06-037-1701,AQS
1991-05-22,68,Unknown,Pomona,06-037-1701,AQS
1991-05-23,89,Unknown,Pasadena,06-037-2005,AQS
1991-05-24,100,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-05-25,79,Unknown,Pomona,06-037-1701,AQS
1991-05-26,47,Unknown,Reseda,06-037-1201,AQS
1991-05-27,47,Unknown,Not Available,06-037-1601,AQS
1991-05-28,79,Unknown,Pomona,06-037-1701,AQS
1991-05-29,68,Unknown,Pomona,06-037-1701,AQS
1991-05-30,57,Unknown,Long Beach (North),06-037-4002,AQS
1991-05-31,57,Unknown,Pomona,06-037-1701,AQS
1991-06-01,89,Unknown,La Habra,06-059-5001,AQS
1991-06-02,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-06-03,100,Unknown,Pomona,06-037-1701,AQS
1991-06-04,100,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-06-05,68,Unknown,Reseda,06-037-1201,AQS
1991-06-06,79,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-06-07,103,Unknown,Pomona,06-037-1701,AQS
1991-06-08,79,Unknown,Pomona,06-037-1701,AQS
1991-06-09,89,Unknown,La Habra,06-059-5001,AQS
1991-06-10,103,Unknown,Pasadena,06-037-2005,AQS
1991-06-11,89,Unknown,Pomona,06-037-1701,AQS
1991-06-12,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-06-13,57,Unknown,Pomona,06-037-1701,AQS
1991-06-14,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-06-15,57,Unknown,Not Available,06-037-1601,AQS
1991-06-16,79,Unknown,Pomona,06-037-1701,AQS
1991-06-17,106,Unknown,Burbank,06-037-1002,AQS
1991-06-18,100,Unknown,Burbank,06-037-1002,AQS
1991-06-19,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-06-20,68,Unknown,Not Available,06-037-6002,AQS
1991-06-21,68,Unknown,Not Available,06-037-6002,AQS
1991-06-22,57,Unknown,Not Available,06-037-1601,AQS
1991-06-23,47,Unknown,Burbank,06-037-1002,AQS
1991-06-24,47,Unknown,Burbank,06-037-1002,AQS
1991-06-25,57,Unknown,Pomona,06-037-1701,AQS
1991-06-26,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-06-27,47,Unknown,Glendora,06-037-0016,AQS
1991-06-28,47,Unknown,Pomona,06-037-1701,AQS
1991-06-29,79,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-06-30,100,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-07-01,108,Unknown,Burbank,06-037-1002,AQS
1991-07-02,105,Unknown,Pomona,06-037-1701,AQS
1991-07-03,103,Unknown,Burbank,06-037-1002,AQS
1991-07-04,68,Unknown,Glendora,06-037-0016,AQS
1991-07-05,89,Unknown,Burbank,06-037-1002,AQS
1991-07-06,79,Unknown,Glendora,06-037-0016,AQS
1991-07-07,57,Unknown,Long Beach (North),06-037-4002,AQS
1991-07-08,89,Unknown,Pasadena,06-037-2005,AQS
1991-07-09,68,Unknown,Glendora,06-037-0016,AQS
1991-07-10,79,Unknown,Not Available,06-037-6002,AQS
1991-07-11,79,Unknown,Glendora,06-037-0016,AQS
1991-07-12,89,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-07-13,79,Unknown,Pomona,06-037-1701,AQS
1991-07-14,57,Unknown,Pomona,06-037-1701,AQS
1991-07-15,89,Unknown,Not Available,06-037-6002,AQS
1991-07-16,79,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-07-17,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-07-18,57,Unknown,Azusa,06-037-0002,AQS
1991-07-19,68,Unknown,Pomona,06-037-1701,AQS
1991-07-20,68,Unknown,Pomona,06-037-1701,AQS
1991-07-21,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-07-22,79,Unknown,Not Available,06-037-6002,AQS
1991-07-23,79,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-07-24,79,Unknown,Not Available,06-037-6002,AQS
1991-07-25,68,Unknown,Pomona,06-037-1701,AQS
1991-07-26,79,Unknown,Not Available,06-037-6002,AQS
1991-07-27,89,Unknown,Pomona,06-037-1701,AQS
1991-07-28,105,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-07-29,100,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-07-30,100,Unknown,Not Available,06-037-6002,AQS
1991-07-31,103,Unknown,Glendora,06-037-0016,AQS
1991-08-01,89,Unknown,Pasadena,06-037-2005,AQS
1991-08-02,100,Unknown,Burbank,06-037-1002,AQS
1991-08-03,68,Unknown,Glendora,06-037-0016,AQS
1991-08-04,47,Unknown,Glendora,06-037-0016,AQS
1991-08-05,57,Unknown,West Los Angeles,06-037-0113,AQS
1991-08-06,57,Unknown,Azusa,06-037-0002,AQS
1991-08-07,103,Unknown,Pomona,06-037-1701,AQS
1991-08-08,112,Unknown,Pasadena,06-037-2005,AQS
1991-08-09,110,Unknown,Burbank,06-037-1002,AQS
1991-08-10,89,Unknown,Burbank,06-037-1002,AQS
1991-08-11,79,Unknown,Burbank,06-037-1002,AQS
1991-08-12,105,Unknown,Lynwood,06-037-1301,AQS
1991-08-13,79,Unknown,Pomona,06-037-1701,AQS
1991-08-14,47,Unknown,Glendora,06-037-0016,AQS
1991-08-15,57,Unknown,Pomona,06-037-1701,AQS
1991-08-16,79,Unknown,Glendora,06-037-0016,AQS
1991-08-17,68,Unknown,Azusa,06-037-0002,AQS
1991-08-18,79,Unknown,Azusa,06-037-0002,AQS
1991-08-19,103,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-08-20,103,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-08-21,120,Unknown,Pasadena,06-037-2005,AQS
1991-08-22,105,Unknown,Burbank,06-037-1002,AQS
1991-08-23,110,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-08-24,79,Unknown,Burbank,06-037-1002,AQS
1991-08-25,68,Unknown,Burbank,06-037-1002,AQS
1991-08-26,79,Unknown,Azusa,06-037-0002,AQS
1991-08-27,79,Unknown,Not Available,06-037-1601,AQS
1991-08-28,105,Unknown,Pomona,06-037-1701,AQS
1991-08-29,106,Unknown,Pomona,06-037-1701,AQS
1991-08-30,116,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-08-31,106,Unknown,Pomona,06-037-1701,AQS
1991-09-01,89,Unknown,Pomona,06-037-1701,AQS
1991-09-02,79,Unknown,Glendora,06-037-0016,AQS
1991-09-03,110,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-09-04,105,Unknown,Pasadena,06-037-2005,AQS
1991-09-05,103,Unknown,Glendora,06-037-0016,AQS
1991-09-06,89,Unknown,Glendora,06-037-0016,AQS
1991-09-07,79,Unknown,Pomona,06-037-1701,AQS
1991-09-08,68,Unknown,Glendora,06-037-0016,AQS
1991-09-09,47,Unknown,Azusa,06-037-0002,AQS
1991-09-10,57,Unknown,Burbank,06-037-1002,AQS
1991-09-11,79,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-09-12,89,Unknown,Glendora,06-037-0016,AQS
1991-09-13,89,Unknown,Burbank,06-037-1002,AQS
1991-09-14,57,Unknown,Glendora,06-037-0016,AQS
1991-09-15,79,Unknown,Reseda,06-037-1201,AQS
1991-09-16,114,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-09-17,122,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-09-18,106,Unknown,Glendora,06-037-0016,AQS
1991-09-19,122,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-09-20,114,Unknown,Burbank,06-037-1002,AQS
1991-09-21,105,Unknown,Not Available,06-037-1601,AQS
1991-09-22,112,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-09-23,120,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-09-24,129,Unknown,Not Available,06-037-1601,AQS
1991-09-25,124,Unknown,Pasadena,06-037-2005,AQS
1991-09-26,116,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-09-27,116,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-09-28,118,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-09-29,100,Unknown,Glendora,06-037-0016,AQS
1991-09-30,106,Unknown,Not Available,06-037-1601,AQS
1991-10-01,135,Unknown,Long Beach (North),06-037-4002,AQS
1991-10-02,122,Unknown,Lynwood,06-037-1301,AQS
1991-10-03,112,Unknown,Not Available,06-037-1601,AQS
1991-10-04,108,Unknown,Burbank,06-037-1002,AQS
1991-10-05,100,Unknown,Glendora,06-037-0016,AQS
1991-10-06,105,Unknown,Pomona,06-037-1701,AQS
1991-10-07,135,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-10-08,137,Unknown,Burbank,06-037-1002,AQS
1991-10-09,129,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-10-10,120,Unknown,Long Beach (North),06-037-4002,AQS
1991-10-11,116,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-10-12,105,Unknown,Hawthorne,06-037-5001,AQS
1991-10-13,100,Unknown,Burbank,06-037-1002,AQS
1991-10-14,118,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-10-15,122,Unknown,Burbank,06-037-1002,AQS
1991-10-16,118,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-10-17,118,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-10-18,131,Unknown,Lynwood,06-037-1301,AQS
1991-10-19,142,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-10-20,110,Unknown,Pomona,06-037-1701,AQS
1991-10-21,57,Unknown,Glendora,06-037-0016,AQS
1991-10-22,57,Unknown,Pomona,06-037-1701,AQS
1991-10-23,57,Unknown,Long Beach (North),06-037-4002,AQS
1991-10-24,57,Unknown,Reseda,06-037-1201,AQS
1991-10-25,68,Unknown,Not Available,06-037-1601,AQS
1991-10-26,57,Unknown,Pomona,06-037-1701,AQS
1991-10-27,57,Unknown,Pomona,06-037-1701,AQS
1991-10-28,79,Unknown,Lynwood,06-037-1301,AQS
1991-10-29,103,Unknown,Not Available,06-037-1601,AQS
1991-10-30,120,Unknown,Lynwood,06-037-1301,AQS
1991-10-31,110,Unknown,Long Beach (North),06-037-4002,AQS
1991-11-01,108,Unknown,Long Beach (North),06-037-4002,AQS
1991-11-02,122,Unknown,Long Beach (North),06-037-4002,AQS
1991-11-03,118,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-11-04,114,Unknown,Pomona,06-037-1701,AQS
1991-11-05,122,Unknown,Hawthorne,06-037-5001,AQS
1991-11-06,127,Unknown,West Los Angeles,06-037-0113,AQS
1991-11-07,154,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-11-08,116,Unknown,Pasadena,06-037-2005,AQS
1991-11-09,100,Unknown,Glendora,06-037-0016,AQS
1991-11-10,89,Unknown,Azusa,06-037-0002,AQS
1991-11-11,116,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1991-11-12,110,Unknown,Long Beach (North),06-037-4002,AQS
1991-11-13,103,Unknown,Burbank,06-037-1002,AQS
1991-11-14,79,Unknown,La Habra,06-059-5001,AQS
1991-11-15,68,Unknown,Glendora,06-037-0016,AQS
1991-11-16,79,Unknown,Glendora,06-037-0016,AQS
1991-11-17,68,Unknown,Burbank,06-037-1002,AQS
1991-11-18,79,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-11-19,108,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-11-20,103,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1991-11-21,114,Unknown,Lynwood,06-037-1301,AQS
1991-11-22,118,Unknown,Not Available,06-037-2401,AQS
1991-11-23,105,Unknown,Lynwood,06-037-1301,AQS
1991-11-24,89,Unknown,Lynwood,06-037-1301,AQS
1991-11-25,129,Unknown,Azusa,06-037-0002,AQS
1991-11-26,125,Unknown,Pasadena,06-037-2005,AQS
1991-11-27,133,Unknown,Long Beach (North),06-037-4002,AQS
1991-11-28,103,Unknown,Long Beach (North),06-037-4002,AQS
1991-11-29,57,Unknown,Glendora,06-037-0016,AQS
1991-11-30,79,Unknown,Lynwood,06-037-1301,AQS
1991-12-01,68,Unknown,Pomona,06-037-1701,AQS
1991-12-02,79,Unknown,Burbank,06-037-1002,AQS
1991-12-03,103,Unknown,Azusa,06-037-0002,AQS
1991-12-04,112,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1991-12-05,116,Unknown,Not Available,06-037-1601,AQS
1991-12-06,139,Unknown,Pasadena,06-037-2005,AQS
1991-12-07,106,Unknown,Pasadena,06-037-2005,AQS
1991-12-08,68,Unknown,Lynwood,06-037-1301,AQS
1991-12-09,89,Unknown,Lynwood,06-037-1301,AQS
1991-12-10,100,Unknown,Lynwood,06-037-1301,AQS
1991-12-11,79,Unknown,Not Available,06-037-6002,AQS
1991-12-12,105,Unknown,Azusa,06-037-0002,AQS
1991-12-13,114,Unknown,Lynwood,06-037-1301,AQS
1991-12-14,112,Unknown,Costa Mesa,06-059-1003,AQS
1991-12-15,103,Unknown,Lynwood,06-037-1301,AQS
1991-12-16,103,Unknown,West Los Angeles,06-037-0113,AQS
1991-12-17,103,Unknown,Lynwood,06-037-1301,AQS
1991-12-18,79,Unknown,Burbank,06-037-1002,AQS
1991-12-19,79,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-12-20,120,Unknown,Lynwood,06-037-1301,AQS
1991-12-21,103,Unknown,Lynwood,06-037-1301,AQS
1991-12-22,79,Unknown,Reseda,06-037-1201,AQS
1991-12-23,100,Unknown,Lynwood,06-037-1301,AQS
1991-12-24,106,Unknown,Long Beach (North),06-037-4002,AQS
1991-12-25,100,Unknown,Reseda,06-037-1201,AQS
1991-12-26,106,Unknown,Pasadena,06-037-2005,AQS
1991-12-27,100,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1991-12-28,47,Unknown,West Los Angeles,06-037-0113,AQS
1991-12-29,38,Unknown,West Los Angeles,06-037-0113,AQS
1991-12-30,47,Unknown,Azusa,06-037-0002,AQS
1991-12-31,103,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1992-01-01,105,Unknown,Lynwood,06-037-1301,AQS
1992-01-02,79,Unknown,Costa Mesa,06-059-1003,AQS
1992-01-03,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1992-01-04,68,Unknown,Burbank,06-037-1002,AQS
1992-01-05,47,Unknown,West Los Angeles,06-037-0113,AQS
1992-01-06,110,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1992-01-07,57,Unknown,Long Beach (North),06-037-4002,AQS
1992-01-08,105,Unknown,Lynwood,06-037-1301,AQS
1992-01-09,106,Unknown,Long Beach (North),06-037-4002,AQS
1992-01-10,112,Unknown,Long Beach (North),06-037-4002,AQS
1992-01-11,105,Unknown,Azusa,06-037-0002,AQS
1992-01-12,68,Unknown,Lynwood,06-037-1301,AQS
1992-01-13,103,Unknown,Burbank,06-037-1002,AQS
1992-01-14,108,Unknown,Long Beach (North),06-037-4002,AQS
1992-01-15,110,Unknown,Long Beach (North),06-037-4002,AQS
1992-01-16,100,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1992-01-17,106,Unknown,West Los Angeles,06-037-0113,AQS
1992-01-18,105,Unknown,Hawthorne,06-037-5001,AQS
1992-01-19,100,Unknown,Lynwood,06-037-1301,AQS
1992-01-20,79,Unknown,Long Beach (North),06-037-4002,AQS
1992-01-21,103,Unknown,Not Available,06-037-6002,AQS
1992-01-22,112,Unknown,Long Beach (North),06-037-4002,AQS
1992-01-23,114,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1992-01-24,112,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1992-01-25,118,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1992-01-26,110,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1992-01-27,124,Unknown,Pasadena,06-037-2005,AQS
1992-01-28,124,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1992-01-29,118,Unknown,Hawthorne,06-037-5001,AQS
1992-01-30,118,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1992-01-31,108,Unknown,Not Available,06-037-2401,AQS
1992-02-01,105,Unknown,Long Beach (North),06-037-4002,AQS
1992-02-02,100,Unknown,Long Beach (North),06-037-4002,AQS
1992-02-03,116,Unknown,Lynwood,06-037-1301,AQS
1992-02-04,112,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1992-02-05,106,Unknown,Burbank,06-037-1002,AQS
1992-02-06,57,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1992-02-07,57,Unknown,Burbank,06-037-1002,AQS
1992-02-08,68,Unknown,Burbank,06-037-1002,AQS
1992-02-09,68,Unknown,Burbank,06-037-1002,AQS
1992-02-10,57,Unknown,Burbank,06-037-1002,AQS
1992-02-11,57,Unknown,Burbank,06-037-1002,AQS
1992-02-12,47,Unknown,Glendora,06-037-0016,AQS
1992-02-13,57,Unknown,Burbank,06-037-1002,AQS
1992-02-14,68,Unknown,Burbank,06-037-1002,AQS
1992-02-15,57,Unknown,Burbank,06-037-1002,AQS
1992-02-16,47,Unknown,Burbank,06-037-1002,AQS
1992-02-17,57,Unknown,Azusa,06-037-0002,AQS
1992-02-18,89,Unknown,Burbank,06-037-1002,AQS
1992-02-19,103,Unknown,Burbank,06-037-1002,AQS
1992-02-20,79,Unknown,Burbank,06-037-1002,AQS
1992-02-21,103,Unknown,Burbank,06-037-1002,AQS
1992-02-22,118,Unknown,Pasadena,06-037-2005,AQS
1992-02-23,89,Unknown,Burbank,06-037-1002,AQS
1992-02-24,103,Unknown,Lynwood,06-037-1301,AQS
1992-02-25,112,Unknown,Not Available,06-037-1601,AQS
1992-02-26,108,Unknown,Lynwood,06-037-1301,AQS
1992-02-27,108,Unknown,Burbank,06-037-1002,AQS
1992-02-28,105,Unknown,Burbank,06-037-1002,AQS
1992-02-29,103,Unknown,Burbank,06-037-1002,AQS
1992-03-01,79,Unknown,Burbank,06-037-1002,AQS
1992-03-02,68,Unknown,Burbank,06-037-1002,AQS
1992-03-03,68,Unknown,Burbank,06-037-1002,AQS
1992-03-04,57,Unknown,Burbank,06-037-1002,AQS
1992-03-05,57,Unknown,Burbank,06-037-1002,AQS
1992-03-06,57,Unknown,Burbank,06-037-1002,AQS
1992-03-07,57,Unknown,Burbank,06-037-1002,AQS
1992-03-08,57,Unknown,Burbank,06-037-1002,AQS
1992-03-09,89,Unknown,Not Available,06-037-1601,AQS
1992-03-10,112,Unknown,Not Available,06-037-1601,AQS
1992-03-11,116,Unknown,Not Available,06-037-1601,AQS
1992-03-12,103,Unknown,Burbank,06-037-1002,AQS
1992-03-13,89,Unknown,Burbank,06-037-1002,AQS
1992-03-14,79,Unknown,Burbank,06-037-1002,AQS
1992-03-15,68,Unknown,Burbank,06-037-1002,AQS
1992-03-16,68,Unknown,Burbank,06-037-1002,AQS
1992-03-17,79,Unknown,Burbank,06-037-1002,AQS
1992-03-18,57,Unknown,Azusa,06-037-0002,AQS
1992-03-19,89,Unknown,Azusa,06-037-0002,AQS
1992-03-20,68,Unknown,Burbank,06-037-1002,AQS
1992-03-21,47,Unknown,Burbank,06-037-1002,AQS
1992-03-22,47,Unknown,Burbank,06-037-1002,AQS
1992-03-23,47,Unknown,Pomona,06-037-1701,AQS
1992-03-24,79,Unknown,Burbank,06-037-1002,AQS
1992-03-25,89,Unknown,Glendora,06-037-0016,AQS
1992-03-26,68,Unknown,Reseda,06-037-1201,AQS
1992-03-27,57,Unknown,Lynwood,06-037-1301,AQS
1992-03-28,47,Unknown,Reseda,06-037-1201,AQS
1992-03-29,38,Unknown,Azusa,06-037-0002,AQS
1992-03-30,47,Unknown,Glendora,06-037-0016,AQS
1992-03-31,57,Unknown,Azusa,06-037-0002,AQS
1992-04-01,89,Unknown,Long Beach (North),06-037-4002,AQS
1992-04-02,89,Unknown,Lynwood,06-037-1301,AQS
1992-04-03,89,Unknown,Pomona,06-037-1701,AQS
1992-04-04,68,Unknown,Burbank,06-037-1002,AQS
1992-04-05,57,Unknown,West Los Angeles,06-037-0113,AQS
1992-04-06,57,Unknown,La Habra,06-059-5001,AQS
1992-04-07,79,Unknown,Not Available,06-037-1601,AQS
1992-04-08,103,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1992-04-09,79,Unknown,Pomona,06-037-1701,AQS
1992-04-10,100,Unknown,Pomona,06-037-1701,AQS
1992-04-11,68,Unknown,Pomona,06-037-1701,AQS
1992-04-12,68,Unknown,Pomona,06-037-1701,AQS
1992-04-13,89,Unknown,Long Beach (North),06-037-4002,AQS
1992-04-14,47,Unknown,Azusa,06-037-0002,AQS
1992-04-15,57,Unknown,Azusa,06-037-0002,AQS
1992-04-16,68,Unknown,Pomona,06-037-1701,AQS
1992-04-17,89,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1992-04-18,103,Unknown,Pomona,06-037-1701,AQS
1992-04-19,79,Unknown,Azusa,06-037-0002,AQS
1992-04-20,79,Unknown,West Los Angeles,06-037-0113,AQS
1992-04-21,100,Unknown,West Los Angeles,06-037-0113,AQS
1992-04-22,68,Unknown,Reseda,06-037-1201,AQS
1992-04-23,105,Unknown,Burbank,06-037-1002,AQS
1992-04-24,114,Unknown,Lynwood,06-037-1301,AQS
1992-04-25,114,Unknown,Lynwood,06-037-1301,AQS
1992-04-26,103,Unknown,Burbank,06-037-1002,AQS
1992-04-27,108,Unknown,Lynwood,06-037-1301,AQS
1992-04-28,106,Unknown,Not Available,06-037-1601,AQS
1992-04-29,105,Unknown,Burbank,06-037-1002,AQS
1992-04-30,100,Unknown,Pomona,06-037-1701,AQS
1992-05-01,68,Unknown,Burbank,06-037-1002,AQS
1992-05-02,79,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1992-05-03,68,Unknown,Pomona,06-037-1701,AQS
1992-05-04,79,Unknown,Burbank,06-037-1002,AQS
1992-05-05,79,Unknown,Azusa,06-037-0002,AQS
1992-05-06,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1992-05-07,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
