STATION,NAME,DATE,TMAX,TMIN,TAVG,PRCP
US1CALA0068,"ARTESIA 0.5 W, CA US",2025-10-30,,,,
USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",2025-10-30,,86.0,62.0,
US1CALA0089,"SOUTH PASADENA 0.9 SSW, CA US",2025-10-30,,,,
US1CALA0113,"HIDDEN HILLS 6.0 ENE, CA US",2025-10-30,,,,
US1CALA0010,"WHITTIER 2.9 WNW, CA US",2025-10-30,,,,
USC00046602,"PACOIMA DAM FC33A E, CA US",2025-10-30,,90.0,58.0,74.0
US1CALA0081,"GLENDORA 1.4 ESE, CA US",2025-10-30,,,,
USW00003122,"TORRANCE AIRPORT, CA US",2025-10-30,,84.0,56.0,73.0
USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",2025-10-30,77.0,90.0,67.0,
US1CALA0113,"HIDDEN HILLS 6.0 ENE, CA US",2025-10-31,,,,
USW00093117,"SAN CLEMENTE ISLAND NAAS, CA US",2025-10-31,62.0,64.0,60.0,
USC00042090,"COVINA CITY YARD FC387B, CA US",2025-10-31,,,,
USR0000CSAD,"SADDLEBACK BUTTE CALIFORNIA, CA US",2025-10-31,62.0,85.0,41.0,
USC00040144,"ALTADENA, CA US",2025-10-31,,,,
USW00023182,"PALMDALE AIRPORT, CA US",2025-10-31,,83.0,47.0,
USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",2025-10-31,66.0,76.0,59.0,
USC00047785,"SAN GABRIEL FIRE DEPARTMENT, CA US",2025-10-31,,,,
US1CALA0090,"GLENDALE 3.0 ESE, CA US",2025-10-31,,,,
USR0000CWAR,"WARM SPRINGS CALIFORNIA, CA US",2025-10-31,70.0,80.0,63.0,
USC00042941,"FAIRMONT, CA US",2025-10-31,,78.0,53.0,71.0
USC00046624,"PALMDALE, CA US",2025-10-31,,85.0,50.0,84.0
US1CALA0068,"ARTESIA 0.5 W, CA US",2025-10-31,,,,
USC00040798,"BIG TUJUNGA DAM FC46, CA US",2025-10-31,,90.0,59.0,59.0
USW00023191,"AVALON CATALINA AIRPORT, CA US",2025-10-31,,70.0,55.0,
USR0000CWPK,"WHITAKER PEAK CALIFORNIA, CA US",2025-10-31,69.0,77.0,65.0,
USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",2025-10-31,,73.0,62.0,
USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",2025-10-31,66.0,80.0,56.0,
USR0000CACT,"ACTON CALIFORNIA, CA US",2025-10-31,64.0,85.0,48.0,
USC00046663,"PALOS VERDES ES FC43D, CA US",2025-10-31,,,,
US1CALA0139,"REDONDO BEACH 1.7 SSW, CA US",2025-10-31,,,,
USC00048014,"SAUGUS POWER PLANT 1, CA US",2025-10-31,,,,
USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",2025-10-31,,88.0,49.0,81.0
USR0000CLTU,"LITTLE TUJUNGA CALIFORNIA, CA US",2025-10-31,65.0,80.0,58.0,
USW00003122,"TORRANCE AIRPORT, CA US",2025-10-31,,74.0,57.0,68.0
USW00003159,"LANCASTER, CA US",2025-10-31,,84.0,40.0,
US1CALA0132,"CHATSWORTH 0.7 SE, CA US",2025-10-31,,,,
US1CALA0138,"AGOURA HILLS 1.2 NNE, CA US",2025-10-31,,,,
USC00047326,"REDONDO BEACH, CA US",2025-10-31,,70.0,57.0,68.0
US1CALA0064,"LOS ANGELES 2.6 NW, CA US",2025-10-31,,,,
US1CALA0010,"WHITTIER 2.9 WNW, CA US",2025-10-31,,,,
USC00046602,"PACOIMA DAM FC33A E, CA US",2025-10-31,,92.0,64.0,66.0
US1CALA0081,"GLENDORA 1.4 ESE, CA US",2025-10-31,,,,
USR0000CCHI,"CHILAO CALIFORNIA, CA US",2025-10-31,67.0,76.0,61.0,
USR0000CDVA,"DEL VALLE CALIFORNIA, CA US",2025-10-31,67.0,85.0,56.0,
USW00023130,"VAN NUYS AIRPORT, CA US",2025-10-31,,82.0,55.0,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2025-10-31,,71.0,61.0,
US1CALA0014,"CANYON COUNTRY 2.6 E, CA US",2025-10-31,,,,
USR0000CVAY,"VALYERMO CALIFORNIA, CA US",2025-10-31,65.0,80.0,53.0,
US1CALA0083,"LA CRESCENTA MONTROSE 0.3 NE, CA US",2025-10-31,,,,
USR0000CLEO,"LEO CARRILLO CALIFORNIA, CA US",2025-10-31,62.0,69.0,56.0,
USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",2025-10-31,70.0,78.0,65.0,
USR0000CBIP,"BIG PINES CALIFORNIA, CA US",2025-10-31,59.0,69.0,53.0,
USC00046719,"PASADENA, CA US",2025-10-31,,84.0,56.0,57.0
USR0000CWHH,"WHITTIER HILLS CALIFORNIA, CA US",2025-10-31,64.0,80.0,57.0,
USC00047779,"SAN GABRIEL DAM FC425B E, CA US",2025-10-31,,,,
USC00046773,"PEARBLOSSOM, CA US",2025-10-31,,81.0,55.0,79.0
US1CALA0129,"SAN DIMAS 2.1 WSW, CA US",2025-10-31,,,,
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2025-10-31,,72.0,58.0,
US1CALA0036,"PASADENA 2.0 SE, CA US",2025-10-31,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2025-10-31,,80.0,58.0,
USC00042214,"CULVER CITY, CA US",2025-10-31,,74.0,58.0,68.0
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",2025-10-31,,72.0,61.0,
USW00023187,"SANDBERG, CA US",2025-10-31,,75.0,59.0,
USC00047776,"SAN GABRIEL CANYON PH, CA US",2025-10-31,,,,
US1CALA0043,"PASADENA 1.8 E, CA US",2025-10-31,,,,
US1CALA0124,"PASADENA 1.9 S, CA US",2025-10-31,,,,
USR0000CSAU,"SAUGUS CALIFORNIA, CA US",2025-10-31,68.0,85.0,56.0,
USR0000CPOP,"POPPY PARK CALIFORNIA, CA US",2025-10-31,68.0,86.0,52.0,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2025-10-31,,92.0,55.0,57.0
USC00049152,"U C L A, CA US",2025-10-31,,78.0,61.0,68.0
USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",2025-10-31,,80.0,58.0,
USR0000CCP9,"CAMP 9 CALIFORNIA, CA US",2025-10-31,69.0,78.0,63.0,
USR0000CTAN,"TANBARK CALIFORNIA, CA US",2025-10-31,71.0,78.0,65.0,
US1CALA0021,"ARCADIA 2.1 NNE, CA US",2025-10-31,,,,
USR0000CMAL,"MALIBU HILLS CALIFORNIA, CA US",2025-10-31,68.0,74.0,64.0,
USR0000CSFD,"SANTA FE DAM CALIFORNIA, CA US",2025-10-31,66.0,82.0,56.0,
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",2025-10-31,66.0,80.0,55.0,
USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",2025-11-01,,68.0,60.0,
USR0000CLEO,"LEO CARRILLO CALIFORNIA, CA US",2025-11-01,60.0,65.0,56.0,
USW00093117,"SAN CLEMENTE ISLAND NAAS, CA US",2025-11-01,62.0,65.0,59.0,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",2025-11-01,,71.0,60.0,
USC00046773,"PEARBLOSSOM, CA US",2025-11-01,,83.0,59.0,81.0
US1CALA0124,"PASADENA 1.9 S, CA US",2025-11-01,,,,
USR0000CVAY,"VALYERMO CALIFORNIA, CA US",2025-11-01,66.0,82.0,51.0,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2025-11-01,,67.0,60.0,
USR0000CWPK,"WHITAKER PEAK CALIFORNIA, CA US",2025-11-01,72.0,84.0,66.0,
USC00047776,"SAN GABRIEL CANYON PH, CA US",2025-11-01,,,,
US1CALA0090,"GLENDALE 3.0 ESE, CA US",2025-11-01,,,,
USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",2025-11-01,,89.0,50.0,85.0
USR0000CSAU,"SAUGUS CALIFORNIA, CA US",2025-11-01,70.0,91.0,56.0,
USC00047785,"SAN GABRIEL FIRE DEPARTMENT, CA US",2025-11-01,,,,
USR0000CDVA,"DEL VALLE CALIFORNIA, CA US",2025-11-01,68.0,90.0,55.0,
US1CALA0138,"AGOURA HILLS 1.2 NNE, CA US",2025-11-01,,,,
US1CALA0021,"ARCADIA 2.1 NNE, CA US",2025-11-01,,,,
USR0000CSAD,"SADDLEBACK BUTTE CALIFORNIA, CA US",2025-11-01,62.0,87.0,39.0,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2025-11-01,,76.0,56.0,
USR0000CWAR,"WARM SPRINGS CALIFORNIA, CA US",2025-11-01,73.0,85.0,66.0,
USR0000CSFD,"SANTA FE DAM CALIFORNIA, CA US",2025-11-01,63.0,80.0,53.0,
USC00046719,"PASADENA, CA US",2025-11-01,,83.0,56.0,56.0
USC00040144,"ALTADENA, CA US",2025-11-01,,,,
US1CALA0129,"SAN DIMAS 2.1 WSW, CA US",2025-11-01,,,,
USW00003159,"LANCASTER, CA US",2025-11-01,,84.0,38.0,
USW00023130,"VAN NUYS AIRPORT, CA US",2025-11-01,,84.0,54.0,
USR0000CTAN,"TANBARK CALIFORNIA, CA US",2025-11-01,76.0,85.0,66.0,
USR0000CCHI,"CHILAO CALIFORNIA, CA US",2025-11-01,69.0,78.0,62.0,
US1CALA0043,"PASADENA 1.8 E, CA US",2025-11-01,,,,
USC00046602,"PACOIMA DAM FC33A E, CA US",2025-11-01,,84.0,63.0,65.0
USC00049152,"U C L A, CA US",2025-11-01,,68.0,56.0,61.0
USR0000CBIP,"BIG PINES CALIFORNIA, CA US",2025-11-01,59.0,70.0,53.0,
USC00042214,"CULVER CITY, CA US",2025-11-01,,68.0,59.0,64.0
US1CALA0010,"WHITTIER 2.9 WNW, CA US",2025-11-01,,,,
US1CALA0036,"PASADENA 2.0 SE, CA US",2025-11-01,,,,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2025-11-01,,82.0,51.0,51.0
USR0000CPOP,"POPPY PARK CALIFORNIA, CA US",2025-11-01,67.0,85.0,53.0,
USC00047326,"REDONDO BEACH, CA US",2025-11-01,,68.0,58.0,62.0
USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",2025-11-01,,81.0,54.0,
US1CALA0064,"LOS ANGELES 2.6 NW, CA US",2025-11-01,,,,
USR0000CCP9,"CAMP 9 CALIFORNIA, CA US",2025-11-01,73.0,83.0,69.0,
US1CALA0132,"CHATSWORTH 0.7 SE, CA US",2025-11-01,,,,
USR0000CMAL,"MALIBU HILLS CALIFORNIA, CA US",2025-11-01,70.0,81.0,56.0,
USW00003122,"TORRANCE AIRPORT, CA US",2025-11-01,,69.0,56.0,63.0
USW00023187,"SANDBERG, CA US",2025-11-01,,78.0,62.0,
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2025-11-01,,66.0,58.0,
USW00023182,"PALMDALE AIRPORT, CA US",2025-11-01,,84.0,44.0,
USC00046663,"PALOS VERDES ES FC43D, CA US",2025-11-01,,,,
USR0000CLTU,"LITTLE TUJUNGA CALIFORNIA, CA US",2025-11-01,67.0,84.0,56.0,
USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",2025-11-01,69.0,79.0,61.0,
USC00042941,"FAIRMONT, CA US",2025-11-01,,77.0,59.0,59.0
US1CALA0089,"SOUTH PASADENA 0.9 SSW, CA US",2025-11-01,,,,
US1CALA0139,"REDONDO BEACH 1.7 SSW, CA US",2025-11-01,,,,
US1CALA0081,"GLENDORA 1.4 ESE, CA US",2025-11-01,,,,
USC00046624,"PALMDALE, CA US",2025-11-01,,86.0,48.0,82.0
US1CALA0113,"HIDDEN HILLS 6.0 ENE, CA US",2025-11-01,,,,
USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",2025-11-01,74.0,83.0,68.0,
USR0000CWHH,"WHITTIER HILLS CALIFORNIA, CA US",2025-11-01,62.0,77.0,55.0,
US1CALA0083,"LA CRESCENTA MONTROSE 0.3 NE, CA US",2025-11-01,,,,
US1CALA0068,"ARTESIA 0.5 W, CA US",2025-11-01,,,,
USW00023191,"AVALON CATALINA AIRPORT, CA US",2025-11-01,,74.0,54.0,
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",2025-11-01,66.0,84.0,55.0,
USR0000CACT,"ACTON CALIFORNIA, CA US",2025-11-01,66.0,86.0,49.0,
USC00042090,"COVINA CITY YARD FC387B, CA US",2025-11-01,,,,
USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",2025-11-01,64.0,80.0,56.0,
USC00047779,"SAN GABRIEL DAM FC425B E, CA US",2025-11-01,,,,
USC00040798,"BIG TUJUNGA DAM FC46, CA US",2025-11-01,,85.0,59.0,61.0
US1CALA0014,"CANYON COUNTRY 2.6 E, CA US",2025-11-01,,,,
USC00048014,"SAUGUS POWER PLANT 1, CA US",2025-11-01,,,,
US1CALA0064,"LOS ANGELES 2.6 NW, CA US",2025-11-02,,,,
USC00046773,"PEARBLOSSOM, CA US",2025-11-02,,82.0,59.0,71.0
US1CALA0081,"GLENDORA 1.4 ESE, CA US",2025-11-02,,,,
USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",2025-11-02,,85.0,49.0,81.0
US1CALA0010,"WHITTIER 2.9 WNW, CA US",2025-11-02,,,,
USR0000CWHH,"WHITTIER HILLS CALIFORNIA, CA US",2025-11-02,63.0,77.0,55.0,
USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",2025-11-02,72.0,81.0,66.0,
USR0000CLEO,"LEO CARRILLO CALIFORNIA, CA US",2025-11-02,60.0,65.0,55.0,
US1CALA0083,"LA CRESCENTA MONTROSE 0.3 NE, CA US",2025-11-02,,,,
US1CALA0129,"SAN DIMAS 2.1 WSW, CA US",2025-11-02,,,,
USR0000CVAY,"VALYERMO CALIFORNIA, CA US",2025-11-02,67.0,82.0,55.0,
USW00003122,"TORRANCE AIRPORT, CA US",2025-11-02,,69.0,56.0,62.0
US1CALA0132,"CHATSWORTH 0.7 SE, CA US",2025-11-02,,,,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2025-11-02,,82.0,50.0,54.0
USR0000CPOP,"POPPY PARK CALIFORNIA, CA US",2025-11-02,67.0,84.0,53.0,
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2025-11-02,,67.0,59.0,
USC00042090,"COVINA CITY YARD FC387B, CA US",2025-11-02,,,,
USW00093117,"SAN CLEMENTE ISLAND NAAS, CA US",2025-11-02,59.0,63.0,57.0,
USC00042941,"FAIRMONT, CA US",2025-11-02,,78.0,54.0,75.0
US1CALA0068,"ARTESIA 0.5 W, CA US",2025-11-02,,,,
USC00047785,"SAN GABRIEL FIRE DEPARTMENT, CA US",2025-11-02,,,,
US1CALA0089,"SOUTH PASADENA 0.9 SSW, CA US",2025-11-02,,,,
US1CALA0113,"HIDDEN HILLS 6.0 ENE, CA US",2025-11-02,,,,
USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",2025-11-02,67.0,78.0,59.0,
USR0000CSAD,"SADDLEBACK BUTTE CALIFORNIA, CA US",2025-11-02,63.0,88.0,41.0,
USW00023191,"AVALON CATALINA AIRPORT, CA US",2025-11-02,,75.0,54.0,
USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",2025-11-02,64.0,78.0,55.0,
USR0000CWPK,"WHITAKER PEAK CALIFORNIA, CA US",2025-11-02,71.0,81.0,64.0,
USC00046663,"PALOS VERDES ES FC43D, CA US",2025-11-02,,,,
USR0000CSFD,"SANTA FE DAM CALIFORNIA, CA US",2025-11-02,64.0,78.0,53.0,
USW00003159,"LANCASTER, CA US",2025-11-02,,83.0,41.0,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",2025-11-02,,73.0,60.0,
USR0000CTAN,"TANBARK CALIFORNIA, CA US",2025-11-02,74.0,83.0,65.0,
USC00040144,"ALTADENA, CA US",2025-11-02,,,,
US1CALA0043,"PASADENA 1.8 E, CA US",2025-11-02,,,,
USC00049152,"U C L A, CA US",2025-11-02,,69.0,56.0,66.0
US1CALA0036,"PASADENA 2.0 SE, CA US",2025-11-02,,,,
USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",2025-11-02,,79.0,55.0,
USR0000CSAU,"SAUGUS CALIFORNIA, CA US",2025-11-02,70.0,86.0,59.0,
USR0000CDVA,"DEL VALLE CALIFORNIA, CA US",2025-11-02,68.0,85.0,55.0,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2025-11-02,,76.0,56.0,
USR0000CCP9,"CAMP 9 CALIFORNIA, CA US",2025-11-02,72.0,79.0,66.0,
USR0000CMAL,"MALIBU HILLS CALIFORNIA, CA US",2025-11-02,70.0,79.0,58.0,
USC00048014,"SAUGUS POWER PLANT 1, CA US",2025-11-02,,,,
USR0000CACT,"ACTON CALIFORNIA, CA US",2025-11-02,64.0,83.0,50.0,
USC00047779,"SAN GABRIEL DAM FC425B E, CA US",2025-11-02,,,,
USC00042214,"CULVER CITY, CA US",2025-11-02,,68.0,60.0,64.0
USR0000CBIP,"BIG PINES CALIFORNIA, CA US",2025-11-02,58.0,68.0,51.0,
US1CALA0138,"AGOURA HILLS 1.2 NNE, CA US",2025-11-02,,,,
USC00047776,"SAN GABRIEL CANYON PH, CA US",2025-11-02,,,,
US1CALA0021,"ARCADIA 2.1 NNE, CA US",2025-11-02,,,,
USW00023187,"SANDBERG, CA US",2025-11-02,,75.0,61.0,
US1CALA0124,"PASADENA 1.9 S, CA US",2025-11-02,,,,
USR0000CLTU,"LITTLE TUJUNGA CALIFORNIA, CA US",2025-11-02,67.0,80.0,56.0,
US1CALA0139,"REDONDO BEACH 1.7 SSW, CA US",2025-11-02,,,,
USW00023182,"PALMDALE AIRPORT, CA US",2025-11-02,,83.0,47.0,
USC00047326,"REDONDO BEACH, CA US",2025-11-02,,65.0,59.0,62.0
USC00040798,"BIG TUJUNGA DAM FC46, CA US",2025-11-02,,91.0,61.0,65.0
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",2025-11-02,67.0,86.0,57.0,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2025-11-02,,67.0,59.0,
USC00046602,"PACOIMA DAM FC33A E, CA US",2025-11-02,,87.0,64.0,65.0
USR0000CWAR,"WARM SPRINGS CALIFORNIA, CA US",2025-11-02,72.0,83.0,65.0,
USC00046719,"PASADENA, CA US",2025-11-02,,82.0,55.0,56.0
USW00023130,"VAN NUYS AIRPORT, CA US",2025-11-02,,81.0,53.0,
USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",2025-11-02,,68.0,60.0,
US1CALA0014,"CANYON COUNTRY 2.6 E, CA US",2025-11-02,,,,
US1CALA0090,"GLENDALE 3.0 ESE, CA US",2025-11-02,,,,
USC00046624,"PALMDALE, CA US",2025-11-02,,85.0,50.0,81.0
USR0000CCHI,"CHILAO CALIFORNIA, CA US",2025-11-02,67.0,76.0,59.0,
US1CALA0021,"ARCADIA 2.1 NNE, CA US",2025-11-03,,,,
USW00093117,"SAN CLEMENTE ISLAND NAAS, CA US",2025-11-03,61.0,65.0,59.0,
USR0000CSAD,"SADDLEBACK BUTTE CALIFORNIA, CA US",2025-11-03,62.0,84.0,40.0,
US1CALA0064,"LOS ANGELES 2.6 NW, CA US",2025-11-03,,,,
USC00047776,"SAN GABRIEL CANYON PH, CA US",2025-11-03,,,,
US1CALA0139,"REDONDO BEACH 1.7 SSW, CA US",2025-11-03,,,,
USW00003159,"LANCASTER, CA US",2025-11-03,,82.0,42.0,
USR0000CTAN,"TANBARK CALIFORNIA, CA US",2025-11-03,68.0,78.0,63.0,
USC00040144,"ALTADENA, CA US",2025-11-03,,,,
USR0000CBIP,"BIG PINES CALIFORNIA, CA US",2025-11-03,55.0,63.0,50.0,
US1CALA0043,"PASADENA 1.8 E, CA US",2025-11-03,,,,
US1CALA0090,"GLENDALE 3.0 ESE, CA US",2025-11-03,,,,
USC00049152,"U C L A, CA US",2025-11-03,,72.0,56.0,62.0
USR0000CDVA,"DEL VALLE CALIFORNIA, CA US",2025-11-03,64.0,83.0,52.0,
US1CALA0036,"PASADENA 2.0 SE, CA US",2025-11-03,,,,
USR0000CSAU,"SAUGUS CALIFORNIA, CA US",2025-11-03,64.0,79.0,55.0,
US1CALA0124,"PASADENA 1.9 S, CA US",2025-11-03,,,,
USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",2025-11-03,,70.0,59.0,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2025-11-03,,81.0,52.0,54.0
USR0000CWPK,"WHITAKER PEAK CALIFORNIA, CA US",2025-11-03,65.0,73.0,60.0,
US1CALA0068,"ARTESIA 0.5 W, CA US",2025-11-03,,,,
US1CALA0089,"SOUTH PASADENA 0.9 SSW, CA US",2025-11-03,,,,
US1CALA0113,"HIDDEN HILLS 6.0 ENE, CA US",2025-11-03,,,,
USW00023191,"AVALON CATALINA AIRPORT, CA US",2025-11-03,,68.0,52.0,
USR0000CWAR,"WARM SPRINGS CALIFORNIA, CA US",2025-11-03,65.0,75.0,59.0,
USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",2025-11-03,61.0,70.0,54.0,
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",2025-11-03,63.0,76.0,53.0,
USC00042941,"FAIRMONT, CA US",2025-11-03,,76.0,55.0,72.0
USC00040798,"BIG TUJUNGA DAM FC46, CA US",2025-11-03,,88.0,57.0,65.0
USR0000CACT,"ACTON CALIFORNIA, CA US",2025-11-03,61.0,82.0,47.0,
USC00042214,"CULVER CITY, CA US",2025-11-03,,70.0,58.0,63.0
USC00046624,"PALMDALE, CA US",2025-11-03,,84.0,50.0,76.0
USR0000CSFD,"SANTA FE DAM CALIFORNIA, CA US",2025-11-03,62.0,78.0,54.0,
USC00046663,"PALOS VERDES ES FC43D, CA US",2025-11-03,,,,
USW00023182,"PALMDALE AIRPORT, CA US",2025-11-03,,82.0,47.0,
USC00042090,"COVINA CITY YARD FC387B, CA US",2025-11-03,,,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",2025-11-03,,71.0,58.0,
USR0000CPOP,"POPPY PARK CALIFORNIA, CA US",2025-11-03,67.0,79.0,50.0,
USC00046719,"PASADENA, CA US",2025-11-03,,79.0,56.0,57.0
USR0000CVAY,"VALYERMO CALIFORNIA, CA US",2025-11-03,65.0,80.0,50.0,
USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",2025-11-03,,81.0,49.0,73.0
USR0000CLTU,"LITTLE TUJUNGA CALIFORNIA, CA US",2025-11-03,62.0,76.0,54.0,
USC00048014,"SAUGUS POWER PLANT 1, CA US",2025-11-03,,,,
USW00003122,"TORRANCE AIRPORT, CA US",2025-11-03,,70.0,56.0,63.0
USC00047326,"REDONDO BEACH, CA US",2025-11-03,,67.0,59.0,62.0
US1CALA0132,"CHATSWORTH 0.7 SE, CA US",2025-11-03,,,,
US1CALA0010,"WHITTIER 2.9 WNW, CA US",2025-11-03,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2025-11-03,,69.0,57.0,
USC00046602,"PACOIMA DAM FC33A E, CA US",2025-11-03,,74.0,56.0,64.0
USR0000CLEO,"LEO CARRILLO CALIFORNIA, CA US",2025-11-03,59.0,67.0,55.0,
USR0000CCHI,"CHILAO CALIFORNIA, CA US",2025-11-03,62.0,71.0,56.0,
US1CALA0129,"SAN DIMAS 2.1 WSW, CA US",2025-11-03,,,,
USW00023130,"VAN NUYS AIRPORT, CA US",2025-11-03,,77.0,53.0,
US1CALA0081,"GLENDORA 1.4 ESE, CA US",2025-11-03,,,,
US1CALA0014,"CANYON COUNTRY 2.6 E, CA US",2025-11-03,,,,
US1CALA0083,"LA CRESCENTA MONTROSE 0.3 NE, CA US",2025-11-03,,,,
USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",2025-11-03,67.0,75.0,62.0,
USC00046773,"PEARBLOSSOM, CA US",2025-11-03,,82.0,58.0,71.0
USR0000CWHH,"WHITTIER HILLS CALIFORNIA, CA US",2025-11-03,61.0,76.0,55.0,
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2025-11-03,,70.0,57.0,
US1CALA0138,"AGOURA HILLS 1.2 NNE, CA US",2025-11-03,,,,
USC00047785,"SAN GABRIEL FIRE DEPARTMENT, CA US",2025-11-03,,,,
USR0000CCP9,"CAMP 9 CALIFORNIA, CA US",2025-11-03,65.0,72.0,59.0,
USR0000CMAL,"MALIBU HILLS CALIFORNIA, CA US",2025-11-03,63.0,70.0,55.0,
USW00023187,"SANDBERG, CA US",2025-11-03,,70.0,56.0,
USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",2025-11-03,,76.0,54.0,
USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",2025-11-03,62.0,77.0,53.0,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2025-11-03,,76.0,55.0,
USC00047779,"SAN GABRIEL DAM FC425B E, CA US",2025-11-03,,,,
US1CALA0129,"SAN DIMAS 2.1 WSW, CA US",2025-11-04,,,,
USC00047785,"SAN GABRIEL FIRE DEPARTMENT, CA US",2025-11-04,,,,
USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",2025-11-04,60.0,75.0,52.0,
USC00042941,"FAIRMONT, CA US",2025-11-04,,74.0,58.0,69.0
USW00023130,"VAN NUYS AIRPORT, CA US",2025-11-04,,76.0,50.0,
US1CALA0021,"ARCADIA 2.1 NNE, CA US",2025-11-04,,,,
USC00049152,"U C L A, CA US",2025-11-04,,69.0,54.0,65.0
US1CALA0081,"GLENDORA 1.4 ESE, CA US",2025-11-04,,,,
USC00046624,"PALMDALE, CA US",2025-11-04,,78.0,50.0,73.0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2025-11-04,,68.0,58.0,
USC00042090,"COVINA CITY YARD FC387B, CA US",2025-11-04,,,,
US1CALA0068,"ARTESIA 0.5 W, CA US",2025-11-04,,,,
US1CALA0014,"CANYON COUNTRY 2.6 E, CA US",2025-11-04,,,,
USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",2025-11-04,,70.0,60.0,
US1CALA0083,"LA CRESCENTA MONTROSE 0.3 NE, CA US",2025-11-04,,,,
USR0000CWHH,"WHITTIER HILLS CALIFORNIA, CA US",2025-11-04,61.0,75.0,54.0,
USW00093117,"SAN CLEMENTE ISLAND NAAS, CA US",2025-11-04,61.0,65.0,58.0,
USC00042214,"CULVER CITY, CA US",2025-11-04,,69.0,59.0,65.0
USC00047779,"SAN GABRIEL DAM FC425B E, CA US",2025-11-04,,,,
US1CALA0064,"LOS ANGELES 2.6 NW, CA US",2025-11-04,,,,
US1CALA0036,"PASADENA 2.0 SE, CA US",2025-11-04,,,,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2025-11-04,,78.0,50.0,53.0
US1CALA0089,"SOUTH PASADENA 0.9 SSW, CA US",2025-11-04,,,,
US1CALA0139,"REDONDO BEACH 1.7 SSW, CA US",2025-11-04,,,,
USR0000CMAL,"MALIBU HILLS CALIFORNIA, CA US",2025-11-04,60.0,71.0,53.0,
USR0000CLTU,"LITTLE TUJUNGA CALIFORNIA, CA US",2025-11-04,60.0,74.0,50.0,
USW00003159,"LANCASTER, CA US",2025-11-04,,80.0,48.0,
USC00048014,"SAUGUS POWER PLANT 1, CA US",2025-11-04,,,,
USW00003122,"TORRANCE AIRPORT, CA US",2025-11-04,,68.0,55.0,64.0
