Date,Ozone AQI Value,Main Pollutant,Site Name,Site ID,Source
2020-06-08,22,Unknown,Kennesaw,13-067-0003,AQS
2020-06-09,21,Unknown,United Avenue,13-121-0055,AQS
2020-06-10,20,Unknown,Douglasville,13-097-0004,AQS
2020-06-11,74,Unknown,Conyers,13-247-0001,AQS
2020-06-12,46,Unknown,United Avenue,13-121-0055,AQS
2020-06-13,64,Unknown,Douglasville,13-097-0004,AQS
2020-06-14,46,Unknown,Douglasville,13-097-0004,AQS
2020-06-15,44,Unknown,Kennesaw,13-067-0003,AQS
2020-06-16,38,Unknown,Douglasville,13-097-0004,AQS
2020-06-17,38,Unknown,McDonough,13-151-0002,AQS
2020-06-18,44,Unknown,Conyers,13-247-0001,AQS
2020-06-19,54,Unknown,Gwinnett,13-135-0002,AQS
2020-06-20,90,Unknown,McDonough,13-151-0002,AQS
2020-06-21,44,Unknown,Gwinnett,13-135-0002,AQS
2020-06-22,39,Unknown,Gwinnett,13-135-0002,AQS
2020-06-23,31,Unknown,Douglasville,13-097-0004,AQS
2020-06-24,32,Unknown,Gwinnett,13-135-0002,AQS
2020-06-25,29,Unknown,Gwinnett,13-135-0002,AQS
2020-06-26,29,Unknown,Conyers,13-247-0001,AQS
2020-06-27,22,Unknown,Gwinnett,13-135-0002,AQS
2020-06-28,22,Unknown,United Avenue,13-121-0055,AQS
2020-06-29,33,Unknown,Conyers,13-247-0001,AQS
2020-06-30,35,Unknown,Conyers,13-247-0001,AQS
2020-07-01,38,Unknown,McDonough,13-151-0002,AQS
2020-07-02,46,Unknown,United Avenue,13-121-0055,AQS
2020-07-03,77,Unknown,Douglasville,13-097-0004,AQS
2020-07-04,45,Unknown,Douglasville,13-097-0004,AQS
2020-07-05,37,Unknown,Kennesaw,13-067-0003,AQS
2020-07-06,31,Unknown,Douglasville,13-097-0004,AQS
2020-07-07,34,Unknown,Georgia Station,13-231-9991,AQS
2020-07-08,42,Unknown,United Avenue,13-121-0055,AQS
2020-07-09,44,Unknown,United Avenue,13-121-0055,AQS
2020-07-10,44,Unknown,Conyers,13-247-0001,AQS
2020-07-11,58,Unknown,McDonough,13-151-0002,AQS
2020-07-12,61,Unknown,McDonough,13-151-0002,AQS
2020-07-13,61,Unknown,Conyers,13-247-0001,AQS
2020-07-14,93,Unknown,Gwinnett,13-135-0002,AQS
2020-07-15,49,Unknown,United Avenue,13-121-0055,AQS
2020-07-16,84,Unknown,United Avenue,13-121-0055,AQS
2020-07-17,77,Unknown,Kennesaw,13-067-0003,AQS
2020-07-18,74,Unknown,United Avenue,13-121-0055,AQS
2020-07-19,54,Unknown,Gwinnett,13-135-0002,AQS
2020-07-20,87,Unknown,Gwinnett,13-135-0002,AQS
2020-07-21,50,Unknown,Gwinnett,13-135-0002,AQS
2020-07-22,44,Unknown,United Avenue,13-121-0055,AQS
2020-07-23,49,Unknown,Kennesaw,13-067-0003,AQS
2020-07-24,36,Unknown,Kennesaw,13-067-0003,AQS
2020-07-25,33,Unknown,Douglasville,13-097-0004,AQS
2020-07-26,45,Unknown,United Avenue,13-121-0055,AQS
2020-07-27,50,Unknown,Gwinnett,13-135-0002,AQS
2020-07-28,40,Unknown,Gwinnett,13-135-0002,AQS
2020-07-29,33,Unknown,Gwinnett,13-135-0002,AQS
2020-07-30,26,Unknown,Gwinnett,13-135-0002,AQS
2020-07-31,33,Unknown,Gwinnett,13-135-0002,AQS
2020-08-01,31,Unknown,Dawsonville,13-085-0001,AQS
2020-08-02,38,Unknown,South DeKalb,13-089-0002,AQS
2020-08-03,31,Unknown,Kennesaw,13-067-0003,AQS
2020-08-04,48,Unknown,Gwinnett,13-135-0002,AQS
2020-08-05,61,Unknown,Kennesaw,13-067-0003,AQS
2020-08-06,54,Unknown,Kennesaw,13-067-0003,AQS
2020-08-07,80,Unknown,United Avenue,13-121-0055,AQS
2020-08-08,74,Unknown,Gwinnett,13-135-0002,AQS
2020-08-09,50,Unknown,Gwinnett,13-135-0002,AQS
2020-08-10,44,Unknown,Conyers,13-247-0001,AQS
2020-08-11,64,Unknown,Conyers,13-247-0001,AQS
2020-08-12,50,Unknown,Conyers,13-247-0001,AQS
2020-08-13,93,Unknown,Gwinnett,13-135-0002,AQS
2020-08-14,42,Unknown,Dawsonville,13-085-0001,AQS
2020-08-15,31,Unknown,United Avenue,13-121-0055,AQS
2020-08-16,47,Unknown,Georgia Station,13-231-9991,AQS
2020-08-17,49,Unknown,United Avenue,13-121-0055,AQS
2020-08-18,54,Unknown,Douglasville,13-097-0004,AQS
2020-08-19,54,Unknown,Kennesaw,13-067-0003,AQS
2020-08-20,38,Unknown,Douglasville,13-097-0004,AQS
2020-08-21,31,Unknown,Kennesaw,13-067-0003,AQS
2020-08-22,35,Unknown,Kennesaw,13-067-0003,AQS
2020-08-23,31,Unknown,Kennesaw,13-067-0003,AQS
2020-08-24,23,Unknown,Douglasville,13-097-0004,AQS
2020-08-25,19,Unknown,Georgia Station,13-231-9991,AQS
2020-08-26,27,Unknown,United Avenue,13-121-0055,AQS
2020-08-27,29,Unknown,Kennesaw,13-067-0003,AQS
2020-08-28,20,Unknown,Georgia Station,13-231-9991,AQS
2020-08-29,29,Unknown,Kennesaw,13-067-0003,AQS
2020-08-30,37,Unknown,McDonough,13-151-0002,AQS
2020-08-31,33,Unknown,United Avenue,13-121-0055,AQS
2020-09-01,39,Unknown,Gwinnett,13-135-0002,AQS
2020-09-02,29,Unknown,Gwinnett,13-135-0002,AQS
2020-09-03,30,Unknown,Conyers,13-247-0001,AQS
2020-09-04,36,Unknown,Conyers,13-247-0001,AQS
2020-09-05,49,Unknown,Georgia Station,13-231-9991,AQS
2020-09-06,46,Unknown,Douglasville,13-097-0004,AQS
2020-09-07,49,Unknown,Douglasville,13-097-0004,AQS
2020-09-08,54,Unknown,Douglasville,13-097-0004,AQS
2020-09-09,31,Unknown,Douglasville,13-097-0004,AQS
2020-09-10,30,Unknown,Douglasville,13-097-0004,AQS
2020-09-11,38,Unknown,Douglasville,13-097-0004,AQS
2020-09-12,28,Unknown,Georgia Station,13-231-9991,AQS
2020-09-13,28,Unknown,Douglasville,13-097-0004,AQS
2020-09-14,31,Unknown,Douglasville,13-097-0004,AQS
2020-09-15,31,Unknown,Kennesaw,13-067-0003,AQS
2020-09-16,28,Unknown,Kennesaw,13-067-0003,AQS
2020-09-17,23,Unknown,Kennesaw,13-067-0003,AQS
2020-09-18,31,Unknown,Georgia Station,13-231-9991,AQS
2020-09-19,31,Unknown,Kennesaw,13-067-0003,AQS
2020-09-20,35,Unknown,Kennesaw,13-067-0003,AQS
2020-09-21,41,Unknown,Kennesaw,13-067-0003,AQS
2020-09-22,40,Unknown,Kennesaw,13-067-0003,AQS
2020-09-23,44,Unknown,United Avenue,13-121-0055,AQS
2020-09-24,25,Unknown,Georgia Station,13-231-9991,AQS
2020-09-25,22,Unknown,Georgia Station,13-231-9991,AQS
2020-09-26,28,Unknown,United Avenue,13-121-0055,AQS
2020-09-27,26,Unknown,Kennesaw,13-067-0003,AQS
2020-09-28,32,Unknown,United Avenue,13-121-0055,AQS
2020-09-29,21,Unknown,Douglasville,13-097-0004,AQS
2020-09-30,34,Unknown,Douglasville,13-097-0004,AQS
2020-10-01,42,Unknown,Georgia Station,13-231-9991,AQS
2020-10-02,38,Unknown,Georgia Station,13-231-9991,AQS
2020-10-03,41,Unknown,Kennesaw,13-067-0003,AQS
2020-10-04,38,Unknown,Kennesaw,13-067-0003,AQS
2020-10-05,43,Unknown,Douglasville,13-097-0004,AQS
2020-10-06,46,Unknown,Kennesaw,13-067-0003,AQS
2020-10-07,45,Unknown,Gwinnett,13-135-0002,AQS
2020-10-08,48,Unknown,McDonough,13-151-0002,AQS
2020-10-09,25,Unknown,Dawsonville,13-085-0001,AQS
2020-10-10,19,Unknown,Georgia Station,13-231-9991,AQS
2020-10-11,19,Unknown,Georgia Station,13-231-9991,AQS
2020-10-12,21,Unknown,Georgia Station,13-231-9991,AQS
2020-10-13,39,Unknown,Georgia Station,13-231-9991,AQS
2020-10-14,44,Unknown,Georgia Station,13-231-9991,AQS
2020-10-15,39,Unknown,Georgia Station,13-231-9991,AQS
2020-10-16,38,Unknown,Georgia Station,13-231-9991,AQS
2020-10-17,35,Unknown,Kennesaw,13-067-0003,AQS
2020-10-18,37,Unknown,Kennesaw,13-067-0003,AQS
2020-10-19,38,Unknown,Kennesaw,13-067-0003,AQS
2020-10-20,40,Unknown,Kennesaw,13-067-0003,AQS
2020-10-21,31,Unknown,Kennesaw,13-067-0003,AQS
2020-10-22,31,Unknown,Dawsonville,13-085-0001,AQS
2020-10-23,33,Unknown,Kennesaw,13-067-0003,AQS
2020-10-24,25,Unknown,Dawsonville,13-085-0001,AQS
2020-10-25,25,Unknown,Georgia Station,13-231-9991,AQS
2020-10-26,11,Unknown,Dawsonville,13-085-0001,AQS
2020-10-27,23,Unknown,Dawsonville,13-085-0001,AQS
2020-10-28,20,Unknown,Georgia Station,13-231-9991,AQS
2020-10-29,31,Unknown,Georgia Station,13-231-9991,AQS
2020-10-30,31,Unknown,Georgia Station,13-231-9991,AQS
2020-10-31,31,Unknown,Kennesaw,13-067-0003,AQS
2020-11-01,35,Unknown,Georgia Station,13-231-9991,AQS
2020-11-02,33,Unknown,Georgia Station,13-231-9991,AQS
2020-11-03,37,Unknown,Georgia Station,13-231-9991,AQS
2020-11-04,44,Unknown,Georgia Station,13-231-9991,AQS
2020-11-05,42,Unknown,Georgia Station,13-231-9991,AQS
2020-11-06,39,Unknown,Georgia Station,13-231-9991,AQS
2020-11-07,25,Unknown,Georgia Station,13-231-9991,AQS
2020-11-08,26,Unknown,Georgia Station,13-231-9991,AQS
2020-11-09,28,Unknown,Georgia Station,13-231-9991,AQS
2020-11-10,21,Unknown,Georgia Station,13-231-9991,AQS
2020-11-11,17,Unknown,Georgia Station,13-231-9991,AQS
2020-11-12,22,Unknown,Georgia Station,13-231-9991,AQS
2020-11-13,40,Unknown,Georgia Station,13-231-9991,AQS
2020-11-14,42,Unknown,Georgia Station,13-231-9991,AQS
2020-11-15,31,Unknown,Georgia Station,13-231-9991,AQS
2020-11-16,34,Unknown,Georgia Station,13-231-9991,AQS
2020-11-17,37,Unknown,Georgia Station,13-231-9991,AQS
2020-11-18,35,Unknown,Georgia Station,13-231-9991,AQS
2020-11-19,37,Unknown,Georgia Station,13-231-9991,AQS
2020-11-20,37,Unknown,Georgia Station,13-231-9991,AQS
2020-11-21,40,Unknown,Georgia Station,13-231-9991,AQS
2020-11-22,31,Unknown,Georgia Station,13-231-9991,AQS
2020-11-23,31,Unknown,Georgia Station,13-231-9991,AQS
2020-11-24,37,Unknown,Georgia Station,13-231-9991,AQS
2020-11-25,35,Unknown,Georgia Station,13-231-9991,AQS
2020-11-26,27,Unknown,Georgia Station,13-231-9991,AQS
2020-11-27,36,Unknown,Georgia Station,13-231-9991,AQS
2020-11-28,31,Unknown,Georgia Station,13-231-9991,AQS
2020-11-29,25,Unknown,Georgia Station,13-231-9991,AQS
2020-11-30,32,Unknown,Georgia Station,13-231-9991,AQS
2020-12-01,30,Unknown,Georgia Station,13-231-9991,AQS
2020-12-02,33,Unknown,Georgia Station,13-231-9991,AQS
2020-12-03,34,Unknown,Georgia Station,13-231-9991,AQS
2020-12-04,28,Unknown,Georgia Station,13-231-9991,AQS
2020-12-05,32,Unknown,Georgia Station,13-231-9991,AQS
2020-12-06,31,Unknown,Georgia Station,13-231-9991,AQS
2020-12-07,26,Unknown,Georgia Station,13-231-9991,AQS
2020-12-08,32,Unknown,Georgia Station,13-231-9991,AQS
2020-12-09,38,Unknown,Georgia Station,13-231-9991,AQS
2020-12-10,44,Unknown,Georgia Station,13-231-9991,AQS
2020-12-11,48,Unknown,Georgia Station,13-231-9991,AQS
2020-12-12,42,Unknown,Georgia Station,13-231-9991,AQS
2020-12-13,32,Unknown,Georgia Station,13-231-9991,AQS
2020-12-14,34,Unknown,Georgia Station,13-231-9991,AQS
2020-12-15,25,Unknown,Georgia Station,13-231-9991,AQS
2020-12-16,21,Unknown,Georgia Station,13-231-9991,AQS
2020-12-17,21,Unknown,Georgia Station,13-231-9991,AQS
2020-12-18,27,Unknown,Georgia Station,13-231-9991,AQS
2020-12-19,32,Unknown,Georgia Station,13-231-9991,AQS
2020-12-20,29,Unknown,Georgia Station,13-231-9991,AQS
2020-12-21,34,Unknown,Georgia Station,13-231-9991,AQS
2020-12-22,37,Unknown,Georgia Station,13-231-9991,AQS
2020-12-23,39,Unknown,Georgia Station,13-231-9991,AQS
2020-12-24,35,Unknown,Georgia Station,13-231-9991,AQS
2020-12-25,35,Unknown,Georgia Station,13-231-9991,AQS
2020-12-26,36,Unknown,Georgia Station,13-231-9991,AQS
2020-12-27,37,Unknown,Georgia Station,13-231-9991,AQS
2020-12-28,37,Unknown,Georgia Station,13-231-9991,AQS
2020-12-29,36,Unknown,Georgia Station,13-231-9991,AQS
2020-12-30,30,Unknown,Georgia Station,13-231-9991,AQS
2020-12-31,13,Unknown,Georgia Station,13-231-9991,AQS
2021-01-01,28,Unknown,Georgia Station,13-231-9991,AQS
2021-01-02,24,Unknown,Georgia Station,13-231-9991,AQS
2021-01-03,30,Unknown,Georgia Station,13-231-9991,AQS
2021-01-04,39,Unknown,Georgia Station,13-231-9991,AQS
2021-01-05,36,Unknown,Georgia Station,13-231-9991,AQS
2021-01-06,31,Unknown,Georgia Station,13-231-9991,AQS
2021-01-07,24,Unknown,Georgia Station,13-231-9991,AQS
2021-01-08,22,Unknown,Georgia Station,13-231-9991,AQS
2021-01-09,24,Unknown,Georgia Station,13-231-9991,AQS
2021-01-10,29,Unknown,Georgia Station,13-231-9991,AQS
2021-01-11,23,Unknown,Georgia Station,13-231-9991,AQS
2021-01-12,26,Unknown,Georgia Station,13-231-9991,AQS
2021-01-13,31,Unknown,Georgia Station,13-231-9991,AQS
2021-01-14,44,Unknown,Georgia Station,13-231-9991,AQS
2021-01-15,38,Unknown,Georgia Station,13-231-9991,AQS
2021-01-16,30,Unknown,Georgia Station,13-231-9991,AQS
2021-01-17,34,Unknown,Georgia Station,13-231-9991,AQS
2021-01-18,40,Unknown,Georgia Station,13-231-9991,AQS
2021-01-19,43,Unknown,Georgia Station,13-231-9991,AQS
2021-01-20,38,Unknown,Georgia Station,13-231-9991,AQS
2021-01-21,31,Unknown,Georgia Station,13-231-9991,AQS
2021-01-22,27,Unknown,Georgia Station,13-231-9991,AQS
2021-01-23,38,Unknown,Georgia Station,13-231-9991,AQS
2021-01-24,34,Unknown,Georgia Station,13-231-9991,AQS
2021-01-25,30,Unknown,Georgia Station,13-231-9991,AQS
2021-01-26,30,Unknown,Georgia Station,13-231-9991,AQS
2021-01-27,34,Unknown,Georgia Station,13-231-9991,AQS
2021-01-28,35,Unknown,Georgia Station,13-231-9991,AQS
2021-01-29,23,Unknown,South DeKalb,13-089-0002,AQS
2021-01-30,38,Unknown,Georgia Station,13-231-9991,AQS
2021-01-31,31,Unknown,Georgia Station,13-231-9991,AQS
2021-02-01,36,Unknown,Georgia Station,13-231-9991,AQS
2021-02-02,39,Unknown,Georgia Station,13-231-9991,AQS
2021-02-03,37,Unknown,Georgia Station,13-231-9991,AQS
2021-02-04,38,Unknown,Georgia Station,13-231-9991,AQS
2021-02-05,35,Unknown,Georgia Station,13-231-9991,AQS
2021-02-06,31,Unknown,Georgia Station,13-231-9991,AQS
2021-02-07,36,Unknown,Georgia Station,13-231-9991,AQS
2021-02-08,38,Unknown,Georgia Station,13-231-9991,AQS
2021-02-09,32,Unknown,Georgia Station,13-231-9991,AQS
2021-02-10,37,Unknown,South DeKalb,13-089-0002,AQS
2021-02-11,18,Unknown,Georgia Station,13-231-9991,AQS
2021-02-12,16,Unknown,Georgia Station,13-231-9991,AQS
2021-02-13,19,Unknown,South DeKalb,13-089-0002,AQS
2021-02-14,21,Unknown,Georgia Station,13-231-9991,AQS
2021-02-15,17,Unknown,Georgia Station,13-231-9991,AQS
2021-02-16,26,Unknown,Georgia Station,13-231-9991,AQS
2021-02-17,29,Unknown,South DeKalb,13-089-0002,AQS
2021-02-18,19,Unknown,Georgia Station,13-231-9991,AQS
2021-02-19,36,Unknown,Georgia Station,13-231-9991,AQS
2021-02-20,41,Unknown,Georgia Station,13-231-9991,AQS
2021-02-21,43,Unknown,Georgia Station,13-231-9991,AQS
2021-02-22,39,Unknown,Georgia Station,13-231-9991,AQS
2021-02-23,45,Unknown,Georgia Station,13-231-9991,AQS
2021-02-24,54,Unknown,Georgia Station,13-231-9991,AQS
2021-02-25,54,Unknown,Georgia Station,13-231-9991,AQS
2021-02-26,37,Unknown,Georgia Station,13-231-9991,AQS
2021-02-27,28,Unknown,Georgia Station,13-231-9991,AQS
2021-02-28,22,Unknown,Georgia Station,13-231-9991,AQS
2021-03-01,31,Unknown,Georgia Station,13-231-9991,AQS
2021-03-02,30,Unknown,Dawsonville,13-085-0001,AQS
2021-03-03,44,Unknown,Douglasville,13-097-0004,AQS
2021-03-04,49,Unknown,Douglasville,13-097-0004,AQS
2021-03-05,44,Unknown,Dawsonville,13-085-0001,AQS
2021-03-06,44,Unknown,Dawsonville,13-085-0001,AQS
2021-03-07,47,Unknown,Georgia Station,13-231-9991,AQS
2021-03-08,50,Unknown,Georgia Station,13-231-9991,AQS
2021-03-09,71,Unknown,Dawsonville,13-085-0001,AQS
2021-03-10,71,Unknown,Dawsonville,13-085-0001,AQS
2021-03-11,61,Unknown,Georgia Station,13-231-9991,AQS
2021-03-12,71,Unknown,Georgia Station,13-231-9991,AQS
2021-03-13,45,Unknown,Georgia Station,13-231-9991,AQS
2021-03-14,58,Unknown,United Avenue,13-121-0055,AQS
2021-03-15,43,Unknown,Dawsonville,13-085-0001,AQS
2021-03-16,32,Unknown,Dawsonville,13-085-0001,AQS
2021-03-17,23,Unknown,Georgia Station,13-231-9991,AQS
2021-03-18,39,Unknown,Dawsonville,13-085-0001,AQS
2021-03-19,37,Unknown,Douglasville,13-097-0004,AQS
2021-03-20,46,Unknown,Douglasville,13-097-0004,AQS
2021-03-21,43,Unknown,Douglasville,13-097-0004,AQS
2021-03-22,46,Unknown,Douglasville,13-097-0004,AQS
2021-03-23,42,Unknown,Dawsonville,13-085-0001,AQS
2021-03-24,39,Unknown,Dawsonville,13-085-0001,AQS
2021-03-25,28,Unknown,Georgia Station,13-231-9991,AQS
2021-03-26,43,Unknown,Dawsonville,13-085-0001,AQS
2021-03-27,26,Unknown,Georgia Station,13-231-9991,AQS
2021-03-28,36,Unknown,Dawsonville,13-085-0001,AQS
2021-03-29,47,Unknown,Dawsonville,13-085-0001,AQS
2021-03-30,44,Unknown,Dawsonville,13-085-0001,AQS
2021-03-31,36,Unknown,Dawsonville,13-085-0001,AQS
2021-04-01,44,Unknown,Georgia Station,13-231-9991,AQS
2021-04-02,44,Unknown,McDonough,13-151-0002,AQS
2021-04-03,54,Unknown,Dawsonville,13-085-0001,AQS
2021-04-04,64,Unknown,Conyers,13-247-0001,AQS
2021-04-05,77,Unknown,Conyers,13-247-0001,AQS
2021-04-06,80,Unknown,Gwinnett,13-135-0002,AQS
2021-04-07,71,Unknown,Georgia Station,13-231-9991,AQS
2021-04-08,38,Unknown,Georgia Station,13-231-9991,AQS
2021-04-09,42,Unknown,Dawsonville,13-085-0001,AQS
2021-04-10,33,Unknown,Douglasville,13-097-0004,AQS
2021-04-11,44,Unknown,Dawsonville,13-085-0001,AQS
2021-04-12,74,Unknown,Douglasville,13-097-0004,AQS
2021-04-13,90,Unknown,Gwinnett,13-135-0002,AQS
2021-04-14,50,Unknown,Dawsonville,13-085-0001,AQS
2021-04-15,45,Unknown,Conyers,13-247-0001,AQS
2021-04-16,44,Unknown,Douglasville,13-097-0004,AQS
2021-04-17,47,Unknown,Douglasville,13-097-0004,AQS
2021-04-18,48,Unknown,Conyers,13-247-0001,AQS
2021-04-19,48,Unknown,McDonough,13-151-0002,AQS
2021-04-20,67,Unknown,Dawsonville,13-085-0001,AQS
2021-04-21,41,Unknown,McDonough,13-151-0002,AQS
2021-04-22,47,Unknown,Dawsonville,13-085-0001,AQS
2021-04-23,67,Unknown,McDonough,13-151-0002,AQS
2021-04-24,34,Unknown,Georgia Station,13-231-9991,AQS
2021-04-25,45,Unknown,McDonough,13-151-0002,AQS
2021-04-26,49,Unknown,Kennesaw,13-067-0003,AQS
2021-04-27,61,Unknown,Dawsonville,13-085-0001,AQS
2021-04-28,58,Unknown,Dawsonville,13-085-0001,AQS
2021-04-29,36,Unknown,Conyers,13-247-0001,AQS
2021-04-30,47,Unknown,McDonough,13-151-0002,AQS
2021-05-01,84,Unknown,Douglasville,13-097-0004,AQS
2021-05-02,47,Unknown,McDonough,13-151-0002,AQS
2021-05-03,30,Unknown,Georgia Station,13-231-9991,AQS
2021-05-04,35,Unknown,Douglasville,13-097-0004,AQS
2021-05-05,38,Unknown,Conyers,13-247-0001,AQS
2021-05-06,48,Unknown,McDonough,13-151-0002,AQS
2021-05-07,48,Unknown,McDonough,13-151-0002,AQS
2021-05-08,48,Unknown,Conyers,13-247-0001,AQS
2021-05-09,51,Unknown,Dawsonville,13-085-0001,AQS
2021-05-10,41,Unknown,Douglasville,13-097-0004,AQS
2021-05-11,39,Unknown,United Avenue,13-121-0055,AQS
2021-05-12,31,Unknown,Gwinnett,13-135-0002,AQS
2021-05-13,40,Unknown,Douglasville,13-097-0004,AQS
2021-05-14,51,Unknown,Douglasville,13-097-0004,AQS
2021-05-15,71,Unknown,Gwinnett,13-135-0002,AQS
2021-05-16,71,Unknown,Gwinnett,13-135-0002,AQS
2021-05-17,58,Unknown,United Avenue,13-121-0055,AQS
2021-05-18,41,Unknown,Douglasville,13-097-0004,AQS
2021-05-19,44,Unknown,Douglasville,13-097-0004,AQS
2021-05-20,46,Unknown,Douglasville,13-097-0004,AQS
2021-05-21,64,Unknown,Douglasville,13-097-0004,AQS
2021-05-22,100,Unknown,Douglasville,13-097-0004,AQS
2021-05-23,97,Unknown,McDonough,13-151-0002,AQS
2021-05-24,133,Unknown,United Avenue,13-121-0055,AQS
2021-05-25,87,Unknown,United Avenue,13-121-0055,AQS
2021-05-26,61,Unknown,Gwinnett,13-135-0002,AQS
2021-05-27,48,Unknown,Gwinnett,13-135-0002,AQS
2021-05-28,38,Unknown,United Avenue,13-121-0055,AQS
2021-05-29,36,Unknown,McDonough,13-151-0002,AQS
2021-05-30,42,Unknown,McDonough,13-151-0002,AQS
2021-05-31,42,Unknown,Kennesaw,13-067-0003,AQS
2021-06-01,58,Unknown,Kennesaw,13-067-0003,AQS
2021-06-02,42,Unknown,United Avenue,13-121-0055,AQS
2021-06-03,50,Unknown,Gwinnett,13-135-0002,AQS
2021-06-04,61,Unknown,South DeKalb,13-089-0002,AQS
2021-06-05,50,Unknown,Kennesaw,13-067-0003,AQS
2021-06-06,30,Unknown,Kennesaw,13-067-0003,AQS
2021-06-07,23,Unknown,Dawsonville,13-085-0001,AQS
2021-06-08,31,Unknown,Dawsonville,13-085-0001,AQS
2021-06-09,29,Unknown,Gwinnett,13-135-0002,AQS
2021-06-10,29,Unknown,Gwinnett,13-135-0002,AQS
2021-06-11,28,Unknown,Douglasville,13-097-0004,AQS
2021-06-12,44,Unknown,United Avenue,13-121-0055,AQS
2021-06-13,37,Unknown,Douglasville,13-097-0004,AQS
2021-06-14,49,Unknown,Gwinnett,13-135-0002,AQS
2021-06-15,112,Unknown,McDonough,13-151-0002,AQS
2021-06-16,64,Unknown,United Avenue,13-121-0055,AQS
2021-06-17,100,Unknown,Douglasville,13-097-0004,AQS
2021-06-18,87,Unknown,Dawsonville,13-085-0001,AQS
2021-06-19,18,Unknown,Georgia Station,13-231-9991,AQS
2021-06-20,23,Unknown,Douglasville,13-097-0004,AQS
2021-06-21,28,Unknown,Dawsonville,13-085-0001,AQS
2021-06-22,37,Unknown,McDonough,13-151-0002,AQS
2021-06-23,101,Unknown,Douglasville,13-097-0004,AQS
2021-06-24,37,Unknown,Kennesaw,13-067-0003,AQS
2021-06-25,61,Unknown,Douglasville,13-097-0004,AQS
2021-06-26,36,Unknown,Kennesaw,13-067-0003,AQS
2021-06-27,22,Unknown,Kennesaw,13-067-0003,AQS
2021-06-28,41,Unknown,Douglasville,13-097-0004,AQS
2021-06-29,28,Unknown,Kennesaw,13-067-0003,AQS
2021-06-30,38,Unknown,Douglasville,13-097-0004,AQS
2021-07-01,36,Unknown,Dawsonville,13-085-0001,AQS
2021-07-02,32,Unknown,Kennesaw,13-067-0003,AQS
2021-07-03,48,Unknown,United Avenue,13-121-0055,AQS
2021-07-04,80,Unknown,Kennesaw,13-067-0003,AQS
2021-07-05,46,Unknown,Douglasville,13-097-0004,AQS
2021-07-06,45,Unknown,Kennesaw,13-067-0003,AQS
2021-07-07,25,Unknown,Kennesaw,13-067-0003,AQS
2021-07-08,28,Unknown,Douglasville,13-097-0004,AQS
2021-07-09,31,Unknown,McDonough,13-151-0002,AQS
2021-07-10,26,Unknown,McDonough,13-151-0002,AQS
2021-07-11,19,Unknown,Gwinnett,13-135-0002,AQS
2021-07-12,21,Unknown,Douglasville,13-097-0004,AQS
2021-07-13,31,Unknown,Dawsonville,13-085-0001,AQS
2021-07-14,34,Unknown,Gwinnett,13-135-0002,AQS
2021-07-15,45,Unknown,Conyers,13-247-0001,AQS
2021-07-16,45,Unknown,Gwinnett,13-135-0002,AQS
2021-07-17,32,Unknown,Gwinnett,13-135-0002,AQS
2021-07-18,31,Unknown,Gwinnett,13-135-0002,AQS
2021-07-19,21,Unknown,Gwinnett,13-135-0002,AQS
2021-07-20,29,Unknown,Conyers,13-247-0001,AQS
2021-07-21,37,Unknown,Conyers,13-247-0001,AQS
2021-07-22,64,Unknown,McDonough,13-151-0002,AQS
2021-07-23,87,Unknown,United Avenue,13-121-0055,AQS
2021-07-24,51,Unknown,Gwinnett,13-135-0002,AQS
2021-07-25,43,Unknown,Kennesaw,13-067-0003,AQS
2021-07-26,61,Unknown,Conyers,13-247-0001,AQS
2021-07-27,71,Unknown,United Avenue,13-121-0055,AQS
2021-07-28,77,Unknown,McDonough,13-151-0002,AQS
2021-07-29,84,Unknown,Gwinnett,13-135-0002,AQS
2021-07-30,58,Unknown,Conyers,13-247-0001,AQS
2021-07-31,67,Unknown,McDonough,13-151-0002,AQS
2021-08-01,51,Unknown,Gwinnett,13-135-0002,AQS
2021-08-02,93,Unknown,McDonough,13-151-0002,AQS
2021-08-03,64,Unknown,Douglasville,13-097-0004,AQS
2021-08-04,74,Unknown,Douglasville,13-097-0004,AQS
2021-08-05,84,Unknown,Douglasville,13-097-0004,AQS
2021-08-06,77,Unknown,Douglasville,13-097-0004,AQS
2021-08-07,47,Unknown,United Avenue,13-121-0055,AQS
2021-08-08,80,Unknown,United Avenue,13-121-0055,AQS
2021-08-09,84,Unknown,Gwinnett,13-135-0002,AQS
2021-08-10,67,Unknown,Gwinnett,13-135-0002,AQS
2021-08-11,39,Unknown,McDonough,13-151-0002,AQS
2021-08-12,115,Unknown,United Avenue,13-121-0055,AQS
2021-08-13,112,Unknown,South DeKalb,13-089-0002,AQS
2021-08-14,77,Unknown,McDonough,13-151-0002,AQS
2021-08-15,30,Unknown,Kennesaw,13-067-0003,AQS
2021-08-16,26,Unknown,Kennesaw,13-067-0003,AQS
2021-08-17,19,Unknown,Georgia Station,13-231-9991,AQS
2021-08-18,47,Unknown,South DeKalb,13-089-0002,AQS
2021-08-19,36,Unknown,Conyers,13-247-0001,AQS
2021-08-20,40,Unknown,Conyers,13-247-0001,AQS
2021-08-21,27,Unknown,Conyers,13-247-0001,AQS
2021-08-22,31,Unknown,Conyers,13-247-0001,AQS
2021-08-23,50,Unknown,Gwinnett,13-135-0002,AQS
