STATION,NAME,DATE,TAVG,TMAX,TMIN
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-12,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-12,,59.0,50.0
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-12,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-12,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-12,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2023-11-12,,,
US1GADK0061,"CHAMBLEE 1.2 SW, GA US",2023-11-12,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-12,,,
US1GAFT0072,"SANDY SPRINGS 2.6 S, GA US",2023-11-12,,,
US1GADK0057,"ATLANTA 4.4 E, GA US",2023-11-12,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-12,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2023-11-12,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-12,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-12,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-12,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2023-11-12,,,
US1GADK0041,"DECATUR 2.6 NE, GA US",2023-11-12,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2023-11-12,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-12,,59.0,50.0
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-12,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-12,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-12,,59.0,49.0
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-12,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-12,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-12,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2023-11-12,,,
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-12,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2023-11-13,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-13,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-13,,,
US1GADK0057,"ATLANTA 4.4 E, GA US",2023-11-13,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-13,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-13,,,
US1GAFT0072,"SANDY SPRINGS 2.6 S, GA US",2023-11-13,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-13,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-13,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-13,,,
US1GADK0061,"CHAMBLEE 1.2 SW, GA US",2023-11-13,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-13,,68.0,49.0
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-13,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-13,,,
US1GAFT0067,"COLLEGE PARK 1.6 NNW, GA US",2023-11-13,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-13,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-13,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-13,,,
US1GAGW0069,"DULUTH 4.0 S, GA US",2023-11-13,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-13,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-13,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-13,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-13,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-13,,67.0,51.0
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-13,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2023-11-13,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-13,,67.0,47.0
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-13,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-14,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-14,,,
US1GAFT0067,"COLLEGE PARK 1.6 NNW, GA US",2023-11-14,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-14,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-14,,69.0,44.0
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-14,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-14,,,
US1GADK0057,"ATLANTA 4.4 E, GA US",2023-11-14,,,
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-14,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-14,,70.0,46.0
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-14,,,
US1GADK0061,"CHAMBLEE 1.2 SW, GA US",2023-11-14,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-14,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-14,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-14,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-14,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-14,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2023-11-14,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2023-11-14,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-14,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-14,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-14,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-14,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-14,,69.0,52.0
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-14,,,
US1GAGW0069,"DULUTH 4.0 S, GA US",2023-11-14,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-14,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-15,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2023-11-15,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-15,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2023-11-15,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-15,,63.0,53.0
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-15,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-15,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-15,,64.0,54.0
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-15,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-15,,,
US1GADK0061,"CHAMBLEE 1.2 SW, GA US",2023-11-15,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-15,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-15,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-15,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2023-11-15,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-15,,62.0,52.0
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-15,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-15,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-15,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-15,,,
US1GADK0057,"ATLANTA 4.4 E, GA US",2023-11-15,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-15,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-15,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-15,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2023-11-15,,,
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-15,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-15,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-15,,,
US1GADK0061,"CHAMBLEE 1.2 SW, GA US",2023-11-16,,,
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-16,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-16,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-16,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-16,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-16,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-16,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-16,,70.0,54.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-16,,72.0,55.0
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2023-11-16,,,
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-16,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2023-11-16,,,
US1GADK0064,"DECATUR 2.6 NNE, GA US",2023-11-16,,,
US1GAGW0069,"DULUTH 4.0 S, GA US",2023-11-16,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-16,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-16,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-16,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-16,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-16,,,
US1GADK0057,"ATLANTA 4.4 E, GA US",2023-11-16,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-16,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-16,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-16,,71.0,54.0
US1GADK0046,"DECATUR 4.3 NNE, GA US",2023-11-16,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2023-11-16,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-16,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-16,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-16,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-16,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-16,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2023-11-17,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-17,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-17,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2023-11-17,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-17,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-17,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-17,,72.0,58.0
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-17,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-17,,,
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-17,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-17,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2023-11-17,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-17,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-17,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-17,,,
US1GAGW0069,"DULUTH 4.0 S, GA US",2023-11-17,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-17,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-17,,71.0,54.0
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-17,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-17,,,
US1GADK0061,"CHAMBLEE 1.2 SW, GA US",2023-11-17,,,
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-17,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-17,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-17,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-17,,71.0,57.0
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-17,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-18,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-18,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-18,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-18,,74.0,54.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-18,,72.0,52.0
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-18,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-18,,,
US1GADK0064,"DECATUR 2.6 NNE, GA US",2023-11-18,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-18,,,
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-18,,,
US1GAGW0069,"DULUTH 4.0 S, GA US",2023-11-18,,,
US1GADK0061,"CHAMBLEE 1.2 SW, GA US",2023-11-18,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-18,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-18,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-18,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-18,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-18,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-18,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2023-11-18,,,
US1GADK0041,"DECATUR 2.6 NE, GA US",2023-11-18,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-18,,72.0,49.0
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-18,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-18,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2023-11-18,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-18,,,
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-18,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2023-11-18,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-18,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-18,,,
US1GAFT0067,"COLLEGE PARK 1.6 NNW, GA US",2023-11-19,,,
US1GAGW0069,"DULUTH 4.0 S, GA US",2023-11-19,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-19,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-19,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-19,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-19,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-19,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2023-11-19,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-19,,,
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-19,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-19,,,
US1GADK0061,"CHAMBLEE 1.2 SW, GA US",2023-11-19,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-19,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-19,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-19,,68.0,44.0
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-19,,,
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-19,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2023-11-19,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-19,,,
US1GADK0064,"DECATUR 2.6 NNE, GA US",2023-11-19,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-19,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-19,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-19,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-19,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-19,,69.0,41.0
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-19,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-19,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-19,,70.0,47.0
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-20,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2023-11-20,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-20,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-20,,,
US1GADK0061,"CHAMBLEE 1.2 SW, GA US",2023-11-20,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-20,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-20,,65.0,54.0
US1GAFT0067,"COLLEGE PARK 1.6 NNW, GA US",2023-11-20,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-20,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-20,,,
US1GAGW0069,"DULUTH 4.0 S, GA US",2023-11-20,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-20,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-20,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-20,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-20,,66.0,53.0
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-20,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-20,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-20,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-20,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-20,,,
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-20,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-20,,67.0,54.0
US1GADK0064,"DECATUR 2.6 NNE, GA US",2023-11-20,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2023-11-21,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-21,,,
US1GADK0064,"DECATUR 2.6 NNE, GA US",2023-11-21,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-21,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-21,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-21,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-21,,,
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-21,,,
US1GADK0041,"DECATUR 2.6 NE, GA US",2023-11-21,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-21,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-21,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-21,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-21,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-21,,66.0,54.0
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-21,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-21,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-21,,67.0,58.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-21,,67.0,56.0
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-21,,,
US1GADK0060,"DECATUR 3.9 SE, GA US",2023-11-21,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-21,,,
US1GAGW0069,"DULUTH 4.0 S, GA US",2023-11-21,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-21,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-21,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-21,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-22,,,
US1GADK0061,"CHAMBLEE 1.2 SW, GA US",2023-11-22,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-22,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-22,,,
US1GADK0060,"DECATUR 3.9 SE, GA US",2023-11-22,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-22,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-22,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-22,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-22,,,
US1GAGW0069,"DULUTH 4.0 S, GA US",2023-11-22,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-22,,,
US1GADK0064,"DECATUR 2.6 NNE, GA US",2023-11-22,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-22,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-22,,57.0,44.0
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-22,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-22,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-22,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-22,,59.0,46.0
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-22,,,
US1GAFT0067,"COLLEGE PARK 1.6 NNW, GA US",2023-11-22,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-22,,,
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-22,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-22,,,
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-22,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2023-11-22,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-22,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2023-11-22,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-22,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-22,,58.0,45.0
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-23,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-23,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-23,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-23,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-23,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-23,,57.0,38.0
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-23,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-23,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-23,,58.0,40.0
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-23,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-23,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-23,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2023-11-23,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2023-11-23,,57.0,38.0
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-23,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-23,,,
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-23,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-23,,,
US1GAGW0069,"DULUTH 4.0 S, GA US",2023-11-23,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2023-11-23,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-23,,,
US1GADK0064,"DECATUR 2.6 NNE, GA US",2023-11-23,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-23,,,
US1GAFT0067,"COLLEGE PARK 1.6 NNW, GA US",2023-11-23,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-23,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2023-11-23,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-23,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2023-11-24,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2023-11-24,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2023-11-24,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2023-11-24,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2023-11-24,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2023-11-24,,,
US1GAFT0073,"ATLANTA 5.3 NE, GA US",2023-11-24,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2023-11-24,,62.0,39.0
US1GACB0068,"SMYRNA 0.2 ESE, GA US",2023-11-24,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2023-11-24,,64.0,44.0
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2023-11-24,,,
US1GAGW0062,"TUCKER 2.3 NNE, GA US",2023-11-24,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2023-11-24,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2023-11-24,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2023-11-24,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2023-11-24,,,
US1GAGW0071,"NORCROSS 4.5 ESE, GA US",2023-11-24,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2023-11-24,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2023-11-24,,,
US1GADK0064,"DECATUR 2.6 NNE, GA US",2023-11-24,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2023-11-24,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2023-11-24,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2023-11-24,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2023-11-24,,,
US1GAFT0070,"ROSWELL 3.0 ESE, GA US",2023-11-24,,,
