"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/27/1990","AQS","132230002","5","0.044","ppm","41","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"10/28/1990","AQS","132230002","5","0.045","ppm","42","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"10/29/1990","AQS","132230002","5","0.05","ppm","46","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"10/30/1990","AQS","132230002","5","0.055","ppm","51","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"10/31/1990","AQS","132230002","5","0.056","ppm","54","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/01/1990","AQS","132230002","5","0.061","ppm","71","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/02/1990","AQS","132230002","5","0.066","ppm","87","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/03/1990","AQS","132230002","5","0.058","ppm","61","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/04/1990","AQS","132230002","5","0.051","ppm","47","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/05/1990","AQS","132230002","5","0.032","ppm","30","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/06/1990","AQS","132230002","5","0.032","ppm","30","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/07/1990","AQS","132230002","5","0.046","ppm","43","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/08/1990","AQS","132230002","5","0.031","ppm","29","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/09/1990","AQS","132230002","5","0.02","ppm","19","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/10/1990","AQS","132230002","5","0.027","ppm","25","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/11/1990","AQS","132230002","5","0.039","ppm","36","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/12/1990","AQS","132230002","5","0.052","ppm","48","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/13/1990","AQS","132230002","5","0.037","ppm","34","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/14/1990","AQS","132230002","5","0.045","ppm","42","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/15/1990","AQS","132230002","5","0.052","ppm","48","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/16/1990","AQS","132230002","5","0.052","ppm","48","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/17/1990","AQS","132230002","5","0.036","ppm","33","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/18/1990","AQS","132230002","5","0.041","ppm","38","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/19/1990","AQS","132230002","5","0.049","ppm","45","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/20/1990","AQS","132230002","5","0.049","ppm","45","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/21/1990","AQS","132230002","5","0.058","ppm","61","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/22/1990","AQS","132230002","5","0.061","ppm","71","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/23/1990","AQS","132230002","5","0.038","ppm","35","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/24/1990","AQS","132230002","5","0.041","ppm","38","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/25/1990","AQS","132230002","5","0.05","ppm","46","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/26/1990","AQS","132230002","5","0.032","ppm","30","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/27/1990","AQS","132230002","5","0.045","ppm","42","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/28/1990","AQS","132230002","5","0.038","ppm","35","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"11/29/1990","AQS","132230002","5","0.039","ppm","36","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"01/01/1990","AQS","132319991","9","0.034","ppm","31","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/02/1990","AQS","132319991","9","0.031","ppm","29","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/03/1990","AQS","132319991","9","0.036","ppm","33","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/04/1990","AQS","132319991","9","0.027","ppm","25","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/05/1990","AQS","132319991","9","0.023","ppm","21","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/06/1990","AQS","132319991","9","0.028","ppm","26","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/07/1990","AQS","132319991","9","0.02","ppm","19","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/08/1990","AQS","132319991","9","0.021","ppm","19","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/09/1990","AQS","132319991","9","0.036","ppm","33","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/10/1990","AQS","132319991","9","0.04","ppm","37","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/11/1990","AQS","132319991","9","0.051","ppm","47","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/12/1990","AQS","132319991","9","0.039","ppm","36","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/13/1990","AQS","132319991","9","0.035","ppm","32","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/14/1990","AQS","132319991","9","0.043","ppm","40","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/15/1990","AQS","132319991","9","0.049","ppm","45","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/16/1990","AQS","132319991","9","0.048","ppm","44","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/17/1990","AQS","132319991","9","0.041","ppm","38","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/18/1990","AQS","132319991","9","0.03","ppm","28","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/19/1990","AQS","132319991","9","0.036","ppm","33","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/20/1990","AQS","132319991","9","0.027","ppm","25","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/21/1990","AQS","132319991","9","0.034","ppm","31","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/22/1990","AQS","132319991","9","0.04","ppm","37","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/23/1990","AQS","132319991","9","0.047","ppm","44","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/24/1990","AQS","132319991","9","0.035","ppm","32","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/25/1990","AQS","132319991","9","0.032","ppm","30","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/26/1990","AQS","132319991","9","0.038","ppm","35","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/27/1990","AQS","132319991","9","0.046","ppm","43","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/28/1990","AQS","132319991","9","0.049","ppm","45","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/29/1990","AQS","132319991","9","0.032","ppm","30","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/30/1990","AQS","132319991","9","0.034","ppm","31","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"01/31/1990","AQS","132319991","9","0.041","ppm","38","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/01/1990","AQS","132319991","9","0.042","ppm","39","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/02/1990","AQS","132319991","9","0.026","ppm","24","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/03/1990","AQS","132319991","9","0.024","ppm","22","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/04/1990","AQS","132319991","9","0.029","ppm","27","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/05/1990","AQS","132319991","9","0.04","ppm","37","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/06/1990","AQS","132319991","9","0.046","ppm","43","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/07/1990","AQS","132319991","9","0.048","ppm","44","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/08/1990","AQS","132319991","9","0.052","ppm","48","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/09/1990","AQS","132319991","9","0.038","ppm","35","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/14/1990","AQS","132319991","9","0.051","ppm","47","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/15/1990","AQS","132319991","9","0.042","ppm","39","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/16/1990","AQS","132319991","9","0.027","ppm","25","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/17/1990","AQS","132319991","9","0.041","ppm","38","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/18/1990","AQS","132319991","9","0.03","ppm","28","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/19/1990","AQS","132319991","9","0.034","ppm","31","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/20/1990","AQS","132319991","9","0.047","ppm","44","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/21/1990","AQS","132319991","9","0.037","ppm","34","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/22/1990","AQS","132319991","9","0.037","ppm","34","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/23/1990","AQS","132319991","9","0.048","ppm","44","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/24/1990","AQS","132319991","9","0.047","ppm","44","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/25/1990","AQS","132319991","9","0.037","ppm","34","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/26/1990","AQS","132319991","9","0.04","ppm","37","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/27/1990","AQS","132319991","9","0.063","ppm","77","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"02/28/1990","AQS","132319991","9","0.055","ppm","51","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/02/1990","AQS","132319991","9","0.038","ppm","35","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/03/1990","AQS","132319991","9","0.04","ppm","37","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/04/1990","AQS","132319991","9","0.051","ppm","47","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/05/1990","AQS","132319991","9","0.06","ppm","67","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/06/1990","AQS","132319991","9","0.061","ppm","71","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/07/1990","AQS","132319991","9","0.057","ppm","58","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/08/1990","AQS","132319991","9","0.034","ppm","31","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/09/1990","AQS","132319991","9","0.026","ppm","24","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/10/1990","AQS","132319991","9","0.043","ppm","40","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/11/1990","AQS","132319991","9","0.053","ppm","49","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/12/1990","AQS","132319991","9","0.052","ppm","48","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/13/1990","AQS","132319991","9","0.056","ppm","54","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/14/1990","AQS","132319991","9","0.054","ppm","50","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/15/1990","AQS","132319991","9","0.046","ppm","43","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/16/1990","AQS","132319991","9","0.03","ppm","28","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/17/1990","AQS","132319991","9","0.049","ppm","45","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/18/1990","AQS","132319991","9","0.049","ppm","45","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/19/1990","AQS","132319991","9","0.057","ppm","58","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/20/1990","AQS","132319991","9","0.04","ppm","37","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/21/1990","AQS","132319991","9","0.059","ppm","64","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/22/1990","AQS","132319991","9","0.071","ppm","101","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/23/1990","AQS","132319991","9","0.073","ppm","108","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/24/1990","AQS","132319991","9","0.066","ppm","87","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/25/1990","AQS","132319991","9","0.052","ppm","48","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/26/1990","AQS","132319991","9","0.026","ppm","24","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/27/1990","AQS","132319991","9","0.048","ppm","44","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/28/1990","AQS","132319991","9","0.054","ppm","50","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/29/1990","AQS","132319991","9","0.033","ppm","31","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/30/1990","AQS","132319991","9","0.022","ppm","20","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"03/31/1990","AQS","132319991","9","0.029","ppm","27","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/01/1990","AQS","132319991","9","0.048","ppm","44","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/02/1990","AQS","132319991","9","0.044","ppm","41","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/03/1990","AQS","132319991","9","0.042","ppm","39","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/04/1990","AQS","132319991","9","0.055","ppm","51","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/05/1990","AQS","132319991","9","0.07","ppm","100","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/06/1990","AQS","132319991","9","0.062","ppm","74","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/07/1990","AQS","132319991","9","0.049","ppm","45","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/08/1990","AQS","132319991","9","0.057","ppm","58","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/09/1990","AQS","132319991","9","0.062","ppm","74","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/10/1990","AQS","132319991","9","0.043","ppm","40","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/11/1990","AQS","132319991","9","0.048","ppm","44","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/12/1990","AQS","132319991","9","0.056","ppm","54","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/13/1990","AQS","132319991","9","0.067","ppm","90","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/14/1990","AQS","132319991","9","0.064","ppm","80","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/15/1990","AQS","132319991","9","0.057","ppm","58","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/16/1990","AQS","132319991","9","0.057","ppm","58","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
"04/17/1990","AQS","132319991","9","0.063","ppm","77","Georgia Station","17","100.0000","44201","Ozone","047","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","231","Pike","33.1787","-84.4052"
