"Date","Ozone AQI Value","Main Pollutant","Site Name","Site ID","Source"
"08/10/2013","35","","Gwinnett","13-135-0002","AQS"
"08/11/2013","40","","Gwinnett","13-135-0002","AQS"
"08/12/2013","32","","Conyers","13-247-0001","AQS"
"08/13/2013","41","","Conyers","13-247-0001","AQS"
"08/14/2013","36","","Yorkville, King Farm","13-223-0003","AQS"
"08/15/2013","38","","Yorkville, King Farm","13-223-0003","AQS"
"08/16/2013","31","","Kennesaw","13-067-0003","AQS"
"08/17/2013","32","","Kennesaw","13-067-0003","AQS"
"08/18/2013","23","","Yorkville, King Farm","13-223-0003","AQS"
"08/19/2013","28","","Kennesaw","13-067-0003","AQS"
"08/20/2013","24","","Yorkville, King Farm","13-223-0003","AQS"
"08/21/2013","30","","Kennesaw","13-067-0003","AQS"
"08/22/2013","39","","United Avenue","13-121-0055","AQS"
"08/23/2013","47","","McDonough","13-151-0002","AQS"
"08/24/2013","46","","Yorkville, King Farm","13-223-0003","AQS"
"08/25/2013","44","","Yorkville, King Farm","13-223-0003","AQS"
"08/26/2013","64","","Douglasville","13-097-0004","AQS"
"08/27/2013","97","","McDonough","13-151-0002","AQS"
"08/28/2013","84","","United Avenue","13-121-0055","AQS"
"08/29/2013","105","","McDonough","13-151-0002","AQS"
"08/30/2013","58","","Douglasville","13-097-0004","AQS"
"08/31/2013","50","","Kennesaw","13-067-0003","AQS"
"09/01/2013","35","","McDonough","13-151-0002","AQS"
"09/02/2013","47","","McDonough","13-151-0002","AQS"
"09/03/2013","61","","Conyers","13-247-0001","AQS"
"09/04/2013","105","","Conyers","13-247-0001","AQS"
"09/05/2013","133","","United Avenue","13-121-0055","AQS"
"09/06/2013","97","","Douglasville","13-097-0004","AQS"
"09/07/2013","93","","United Avenue","13-121-0055","AQS"
"09/08/2013","93","","McDonough","13-151-0002","AQS"
"09/09/2013","64","","Yorkville, King Farm","13-223-0003","AQS"
"09/10/2013","54","","Yorkville, King Farm","13-223-0003","AQS"
"09/11/2013","71","","Douglasville","13-097-0004","AQS"
"09/12/2013","80","","McDonough","13-151-0002","AQS"
"09/13/2013","58","","Conyers","13-247-0001","AQS"
"09/14/2013","48","","Douglasville","13-097-0004","AQS"
"09/15/2013","46","","Kennesaw","13-067-0003","AQS"
"09/16/2013","90","","McDonough","13-151-0002","AQS"
"09/17/2013","45","","Yorkville, King Farm","13-223-0003","AQS"
"09/18/2013","44","","Yorkville, King Farm","13-223-0003","AQS"
"09/19/2013","97","","United Avenue","13-121-0055","AQS"
"09/20/2013","71","","Dawsonville","13-085-0001","AQS"
"09/21/2013","27","","Yorkville, King Farm","13-223-0003","AQS"
"09/22/2013","41","","United Avenue","13-121-0055","AQS"
"09/23/2013","44","","Kennesaw","13-067-0003","AQS"
"09/24/2013","31","","Georgia Station","13-231-9991","AQS"
"09/25/2013","28","","Gwinnett","13-135-0002","AQS"
"09/26/2013","42","","United Avenue","13-121-0055","AQS"
"09/27/2013","51","","Douglasville","13-097-0004","AQS"
"09/28/2013","44","","Yorkville, King Farm","13-223-0003","AQS"
"09/29/2013","41","","Douglasville","13-097-0004","AQS"
"09/30/2013","43","","Kennesaw","13-067-0003","AQS"
"10/01/2013","43","","Conyers","13-247-0001","AQS"
"10/02/2013","48","","United Avenue","13-121-0055","AQS"
"10/03/2013","51","","United Avenue","13-121-0055","AQS"
"10/04/2013","61","","Kennesaw","13-067-0003","AQS"
"10/05/2013","67","","Kennesaw","13-067-0003","AQS"
"10/06/2013","36","","United Avenue","13-121-0055","AQS"
"10/07/2013","34","","Georgia Station","13-231-9991","AQS"
"10/08/2013","34","","Kennesaw","13-067-0003","AQS"
"10/09/2013","39","","United Avenue","13-121-0055","AQS"
"10/10/2013","43","","Kennesaw","13-067-0003","AQS"
"10/11/2013","46","","United Avenue","13-121-0055","AQS"
"10/12/2013","46","","United Avenue","13-121-0055","AQS"
"10/13/2013","41","","United Avenue","13-121-0055","AQS"
"10/14/2013","26","","Yorkville, King Farm","13-223-0003","AQS"
"10/15/2013","24","","Georgia Station","13-231-9991","AQS"
"10/16/2013","38","","Conyers","13-247-0001","AQS"
"10/17/2013","25","","Georgia Station","13-231-9991","AQS"
"10/18/2013","35","","McDonough","13-151-0002","AQS"
"10/19/2013","27","","McDonough","13-151-0002","AQS"
"10/20/2013","35","","Dawsonville","13-085-0001","AQS"
"10/21/2013","36","","Yorkville, King Farm","13-223-0003","AQS"
"10/22/2013","42","","Dawsonville","13-085-0001","AQS"
"10/23/2013","33","","Georgia Station","13-231-9991","AQS"
"10/24/2013","34","","Georgia Station","13-231-9991","AQS"
"10/25/2013","32","","Dawsonville","13-085-0001","AQS"
"10/26/2013","36","","Georgia Station","13-231-9991","AQS"
"10/27/2013","41","","McDonough","13-151-0002","AQS"
"10/28/2013","31","","Yorkville, King Farm","13-223-0003","AQS"
"10/29/2013","43","","Conyers","13-247-0001","AQS"
"10/30/2013","44","","Dawsonville","13-085-0001","AQS"
"10/31/2013","36","","Conyers","13-247-0001","AQS"
"11/01/2013","27","","Georgia Station","13-231-9991","AQS"
"11/02/2013","35","","Georgia Station","13-231-9991","AQS"
"11/03/2013","34","","Georgia Station","13-231-9991","AQS"
"11/04/2013","33","","Georgia Station","13-231-9991","AQS"
"11/05/2013","35","","Georgia Station","13-231-9991","AQS"
"11/06/2013","28","","South DeKalb","13-089-0002","AQS"
"11/07/2013","27","","Georgia Station","13-231-9991","AQS"
"11/08/2013","31","","Georgia Station","13-231-9991","AQS"
"11/09/2013","35","","Georgia Station","13-231-9991","AQS"
"11/10/2013","41","","Georgia Station","13-231-9991","AQS"
"11/11/2013","40","","Georgia Station","13-231-9991","AQS"
"11/12/2013","30","","Georgia Station","13-231-9991","AQS"
"11/13/2013","30","","Georgia Station","13-231-9991","AQS"
"11/14/2013","36","","Georgia Station","13-231-9991","AQS"
"11/15/2013","31","","Georgia Station","13-231-9991","AQS"
"11/16/2013","24","","Georgia Station","13-231-9991","AQS"
"11/17/2013","20","","Georgia Station","13-231-9991","AQS"
"11/18/2013","37","","Georgia Station","13-231-9991","AQS"
"11/19/2013","35","","Georgia Station","13-231-9991","AQS"
"11/20/2013","28","","Georgia Station","13-231-9991","AQS"
"11/21/2013","24","","Georgia Station","13-231-9991","AQS"
"11/22/2013","22","","Georgia Station","13-231-9991","AQS"
"11/23/2013","23","","Georgia Station","13-231-9991","AQS"
"11/24/2013","29","","Georgia Station","13-231-9991","AQS"
"11/25/2013","30","","Georgia Station","13-231-9991","AQS"
"11/26/2013","23","","Georgia Station","13-231-9991","AQS"
"11/27/2013","23","","Georgia Station","13-231-9991","AQS"
"11/28/2013","25","","Georgia Station","13-231-9991","AQS"
"11/29/2013","34","","Georgia Station","13-231-9991","AQS"
"11/30/2013","31","","Georgia Station","13-231-9991","AQS"
"12/01/2013","31","","Georgia Station","13-231-9991","AQS"
"12/02/2013","22","","Georgia Station","13-231-9991","AQS"
"12/03/2013","23","","Georgia Station","13-231-9991","AQS"
"12/04/2013","22","","Georgia Station","13-231-9991","AQS"
"12/05/2013","19","","Georgia Station","13-231-9991","AQS"
"12/06/2013","20","","Georgia Station","13-231-9991","AQS"
"12/07/2013","8","","South DeKalb","13-089-0002","AQS"
"12/08/2013","13","","South DeKalb","13-089-0002","AQS"
"12/09/2013","7","","South DeKalb","13-089-0002","AQS"
"12/10/2013","29","","Georgia Station","13-231-9991","AQS"
"12/11/2013","26","","Georgia Station","13-231-9991","AQS"
"12/12/2013","31","","Georgia Station","13-231-9991","AQS"
"12/13/2013","32","","Georgia Station","13-231-9991","AQS"
"12/14/2013","25","","Georgia Station","13-231-9991","AQS"
"12/15/2013","25","","Georgia Station","13-231-9991","AQS"
"12/16/2013","30","","Georgia Station","13-231-9991","AQS"
"12/17/2013","34","","Georgia Station","13-231-9991","AQS"
"12/18/2013","36","","Georgia Station","13-231-9991","AQS"
"12/19/2013","41","","Georgia Station","13-231-9991","AQS"
"12/20/2013","35","","Georgia Station","13-231-9991","AQS"
"12/21/2013","25","","Georgia Station","13-231-9991","AQS"
"12/22/2013","29","","Georgia Station","13-231-9991","AQS"
"12/23/2013","31","","Georgia Station","13-231-9991","AQS"
"12/24/2013","31","","Georgia Station","13-231-9991","AQS"
"12/25/2013","30","","Georgia Station","13-231-9991","AQS"
"12/26/2013","31","","Georgia Station","13-231-9991","AQS"
"12/27/2013","30","","Georgia Station","13-231-9991","AQS"
"12/28/2013","31","","Georgia Station","13-231-9991","AQS"
"12/29/2013","29","","Georgia Station","13-231-9991","AQS"
"12/30/2013","21","","Georgia Station","13-231-9991","AQS"
"12/31/2013","24","","Georgia Station","13-231-9991","AQS"
"01/01/2014","19","","South DeKalb","13-089-0002","AQS"
"01/02/2014","27","","Georgia Station","13-231-9991","AQS"
"01/03/2014","31","","Georgia Station","13-231-9991","AQS"
"01/04/2014","28","","Georgia Station","13-231-9991","AQS"
"01/05/2014","20","","Georgia Station","13-231-9991","AQS"
"01/06/2014","33","","Georgia Station","13-231-9991","AQS"
"01/07/2014","30","","Georgia Station","13-231-9991","AQS"
"01/08/2014","32","","Georgia Station","13-231-9991","AQS"
"01/09/2014","29","","Georgia Station","13-231-9991","AQS"
"01/10/2014","22","","Georgia Station","13-231-9991","AQS"
"01/11/2014","33","","Georgia Station","13-231-9991","AQS"
"01/12/2014","34","","Georgia Station","13-231-9991","AQS"
"01/13/2014","34","","Georgia Station","13-231-9991","AQS"
"01/14/2014","35","","Georgia Station","13-231-9991","AQS"
"01/15/2014","31","","Georgia Station","13-231-9991","AQS"
"01/16/2014","32","","Georgia Station","13-231-9991","AQS"
"01/17/2014","35","","Georgia Station","13-231-9991","AQS"
"01/18/2014","34","","Georgia Station","13-231-9991","AQS"
"01/19/2014","33","","Georgia Station","13-231-9991","AQS"
"01/20/2014","39","","Georgia Station","13-231-9991","AQS"
"01/21/2014","28","","South DeKalb","13-089-0002","AQS"
"01/22/2014","33","","Georgia Station","13-231-9991","AQS"
"01/23/2014","33","","Georgia Station","13-231-9991","AQS"
"01/24/2014","27","","Georgia Station","13-231-9991","AQS"
"01/25/2014","35","","Georgia Station","13-231-9991","AQS"
"01/26/2014","35","","Georgia Station","13-231-9991","AQS"
"01/27/2014","42","","Georgia Station","13-231-9991","AQS"
"01/28/2014","23","","South DeKalb","13-089-0002","AQS"
"01/29/2014","31","","Georgia Station","13-231-9991","AQS"
"01/30/2014","33","","South DeKalb","13-089-0002","AQS"
"01/31/2014","41","","Georgia Station","13-231-9991","AQS"
"02/01/2014","33","","Georgia Station","13-231-9991","AQS"
"02/02/2014","30","","Georgia Station","13-231-9991","AQS"
"02/03/2014","23","","Georgia Station","13-231-9991","AQS"
"02/04/2014","13","","South DeKalb","13-089-0002","AQS"
"02/05/2014","28","","Georgia Station","13-231-9991","AQS"
"02/06/2014","28","","Georgia Station","13-231-9991","AQS"
"02/07/2014","37","","Georgia Station","13-231-9991","AQS"
"02/08/2014","42","","Georgia Station","13-231-9991","AQS"
"02/09/2014","43","","Georgia Station","13-231-9991","AQS"
"02/10/2014","24","","Georgia Station","13-231-9991","AQS"
"02/11/2014","25","","Georgia Station","13-231-9991","AQS"
"02/12/2014","29","","South DeKalb","13-089-0002","AQS"
"02/13/2014","33","","South DeKalb","13-089-0002","AQS"
"02/14/2014","38","","South DeKalb","13-089-0002","AQS"
"02/15/2014","41","","Georgia Station","13-231-9991","AQS"
"02/16/2014","44","","Georgia Station","13-231-9991","AQS"
"02/17/2014","49","","Georgia Station","13-231-9991","AQS"
"02/18/2014","39","","Georgia Station","13-231-9991","AQS"
"02/19/2014","39","","Georgia Station","13-231-9991","AQS"
"02/20/2014","34","","Georgia Station","13-231-9991","AQS"
"02/21/2014","40","","Georgia Station","13-231-9991","AQS"
"02/22/2014","40","","Georgia Station","13-231-9991","AQS"
"02/23/2014","43","","South DeKalb","13-089-0002","AQS"
"02/24/2014","43","","Georgia Station","13-231-9991","AQS"
"02/25/2014","42","","Georgia Station","13-231-9991","AQS"
"02/26/2014","33","","Georgia Station","13-231-9991","AQS"
"02/27/2014","41","","Georgia Station","13-231-9991","AQS"
"02/28/2014","41","","South DeKalb","13-089-0002","AQS"
"03/01/2014","49","","Georgia Station","13-231-9991","AQS"
"03/02/2014","64","","Georgia Station","13-231-9991","AQS"
"03/03/2014","38","","Georgia Station","13-231-9991","AQS"
"03/04/2014","35","","Dawsonville","13-085-0001","AQS"
"03/05/2014","37","","Georgia Station","13-231-9991","AQS"
"03/06/2014","31","","Dawsonville","13-085-0001","AQS"
"03/07/2014","40","","Georgia Station","13-231-9991","AQS"
"03/08/2014","51","","Douglasville","13-097-0004","AQS"
"03/09/2014","61","","Georgia Station","13-231-9991","AQS"
"03/10/2014","58","","Dawsonville","13-085-0001","AQS"
"03/11/2014","77","","Georgia Station","13-231-9991","AQS"
"03/12/2014","42","","Douglasville","13-097-0004","AQS"
"03/13/2014","48","","Douglasville","13-097-0004","AQS"
"03/14/2014","74","","Georgia Station","13-231-9991","AQS"
"03/15/2014","54","","Douglasville","13-097-0004","AQS"
"03/16/2014","39","","Douglasville","13-097-0004","AQS"
"03/17/2014","35","","Georgia Station","13-231-9991","AQS"
"03/18/2014","31","","Dawsonville","13-085-0001","AQS"
"03/19/2014","36","","Douglasville","13-097-0004","AQS"
"03/20/2014","47","","Douglasville","13-097-0004","AQS"
"03/21/2014","80","","Georgia Station","13-231-9991","AQS"
"03/22/2014","93","","Conyers","13-247-0001","AQS"
"03/23/2014","44","","Georgia Station","13-231-9991","AQS"
"03/24/2014","46","","Georgia Station","13-231-9991","AQS"
"03/25/2014","43","","Douglasville","13-097-0004","AQS"
"03/26/2014","47","","Dawsonville","13-085-0001","AQS"
"03/27/2014","80","","Dawsonville","13-085-0001","AQS"
"03/28/2014","37","","Yorkville, King Farm","13-223-0003","AQS"
"03/29/2014","38","","Douglasville","13-097-0004","AQS"
"03/30/2014","44","","Dawsonville","13-085-0001","AQS"
"03/31/2014","51","","Georgia Station","13-231-9991","AQS"
"04/01/2014","77","","Georgia Station","13-231-9991","AQS"
"04/02/2014","71","","Dawsonville","13-085-0001","AQS"
"04/03/2014","49","","Georgia Station","13-231-9991","AQS"
"04/04/2014","46","","Georgia Station","13-231-9991","AQS"
"04/05/2014","50","","Georgia Station","13-231-9991","AQS"
"04/06/2014","42","","Dawsonville","13-085-0001","AQS"
"04/07/2014","38","","Douglasville","13-097-0004","AQS"
"04/08/2014","51","","Douglasville","13-097-0004","AQS"
"04/09/2014","54","","Douglasville","13-097-0004","AQS"
"04/10/2014","71","","Dawsonville","13-085-0001","AQS"
"04/11/2014","77","","Dawsonville","13-085-0001","AQS"
"04/12/2014","87","","Dawsonville","13-085-0001","AQS"
"04/13/2014","50","","Dawsonville","13-085-0001","AQS"
"04/14/2014","34","","Douglasville","13-097-0004","AQS"
"04/15/2014","39","","Douglasville","13-097-0004","AQS"
"04/16/2014","46","","Dawsonville","13-085-0001","AQS"
"04/17/2014","51","","Dawsonville","13-085-0001","AQS"
"04/18/2014","46","","Dawsonville","13-085-0001","AQS"
"04/19/2014","49","","Douglasville","13-097-0004","AQS"
"04/20/2014","80","","Douglasville","13-097-0004","AQS"
"04/21/2014","97","","Conyers","13-247-0001","AQS"
"04/22/2014","44","","Georgia Station","13-231-9991","AQS"
"04/23/2014","84","","Georgia Station","13-231-9991","AQS"
"04/24/2014","93","","Dawsonville","13-085-0001","AQS"
"04/25/2014","51","","Conyers","13-247-0001","AQS"
"04/26/2014","74","","Georgia Station","13-231-9991","AQS"
"04/27/2014","51","","Dawsonville","13-085-0001","AQS"
"04/28/2014","27","","Dawsonville","13-085-0001","AQS"
"04/29/2014","35","","Douglasville","13-097-0004","AQS"
"04/30/2014","45","","Georgia Station","13-231-9991","AQS"
"05/01/2014","43","","Douglasville","13-097-0004","AQS"
"05/02/2014","64","","Conyers","13-247-0001","AQS"
"05/03/2014","67","","Conyers","13-247-0001","AQS"
"05/04/2014","84","","Conyers","13-247-0001","AQS"
"05/05/2014","84","","Conyers","13-247-0001","AQS"
"05/06/2014","105","","Gwinnett","13-135-0002","AQS"
"05/07/2014","101","","Dawsonville","13-085-0001","AQS"
"05/08/2014","100","","Dawsonville","13-085-0001","AQS"
"05/09/2014","39","","Conyers","13-247-0001","AQS"
"05/10/2014","34","","Georgia Station","13-231-9991","AQS"
"05/11/2014","47","","Gwinnett","13-135-0002","AQS"
"05/12/2014","48","","Dawsonville","13-085-0001","AQS"
"05/13/2014","54","","Conyers","13-247-0001","AQS"
"05/14/2014","34","","Conyers","13-247-0001","AQS"
"05/15/2014","34","","Douglasville","13-097-0004","AQS"
"05/16/2014","58","","Douglasville","13-097-0004","AQS"
"05/17/2014","49","","United Avenue","13-121-0055","AQS"
"05/18/2014","45","","Georgia Station","13-231-9991","AQS"
"05/19/2014","47","","Douglasville","13-097-0004","AQS"
"05/20/2014","58","","Dawsonville","13-085-0001","AQS"
"05/21/2014","71","","Douglasville","13-097-0004","AQS"
"05/22/2014","64","","Conyers","13-247-0001","AQS"
"05/23/2014","84","","Conyers","13-247-0001","AQS"
"05/24/2014","74","","McDonough","13-151-0002","AQS"
"05/25/2014","71","","South DeKalb","13-089-0002","AQS"
"05/26/2014","45","","South DeKalb","13-089-0002","AQS"
"05/27/2014","71","","Gwinnett","13-135-0002","AQS"
"05/28/2014","49","","Dawsonville","13-085-0001","AQS"
"05/29/2014","39","","Gwinnett","13-135-0002","AQS"
"05/30/2014","47","","Douglasville","13-097-0004","AQS"
"05/31/2014","71","","Douglasville","13-097-0004","AQS"
"06/01/2014","41","","Douglasville","13-097-0004","AQS"
"06/02/2014","49","","Douglasville","13-097-0004","AQS"
"06/03/2014","48","","Conyers","13-247-0001","AQS"
"06/04/2014","42","","Conyers","13-247-0001","AQS"
"06/05/2014","50","","Conyers","13-247-0001","AQS"
"06/06/2014","36","","United Avenue","13-121-0055","AQS"
"06/07/2014","74","","McDonough","13-151-0002","AQS"
"06/08/2014","37","","Gwinnett","13-135-0002","AQS"
"06/09/2014","44","","Gwinnett","13-135-0002","AQS"
"06/10/2014","29","","Dawsonville","13-085-0001","AQS"
"06/11/2014","38","","Georgia Station","13-231-9991","AQS"
"06/12/2014","43","","Conyers","13-247-0001","AQS"
"06/13/2014","38","","Gwinnett","13-135-0002","AQS"
"06/14/2014","87","","Conyers","13-247-0001","AQS"
"06/15/2014","54","","United Avenue","13-121-0055","AQS"
"06/16/2014","136","","Conyers","13-247-0001","AQS"
"06/17/2014","108","","United Avenue","13-121-0055","AQS"
"06/18/2014","108","","United Avenue","13-121-0055","AQS"
"06/19/2014","129","","Conyers","13-247-0001","AQS"
"06/20/2014","67","","McDonough","13-151-0002","AQS"
"06/21/2014","44","","Conyers","13-247-0001","AQS"
"06/22/2014","67","","McDonough","13-151-0002","AQS"
"06/23/2014","58","","United Avenue","13-121-0055","AQS"
"06/24/2014","40","","Gwinnett","13-135-0002","AQS"
"06/25/2014","49","","Conyers","13-247-0001","AQS"
"06/26/2014","44","","Conyers","13-247-0001","AQS"
"06/27/2014","48","","Conyers","13-247-0001","AQS"
"06/28/2014","35","","McDonough","13-151-0002","AQS"
"06/29/2014","44","","United Avenue","13-121-0055","AQS"
"06/30/2014","31","","Gwinnett","13-135-0002","AQS"
"07/01/2014","61","","Conyers","13-247-0001","AQS"
"07/02/2014","122","","McDonough","13-151-0002","AQS"
"07/03/2014","74","","Conyers","13-247-0001","AQS"
"07/04/2014","54","","Georgia Station","13-231-9991","AQS"
"07/05/2014","49","","Douglasville","13-097-0004","AQS"
"07/06/2014","50","","Douglasville","13-097-0004","AQS"
"07/07/2014","54","","Gwinnett","13-135-0002","AQS"
"07/08/2014","44","","Georgia Station","13-231-9991","AQS"
"07/09/2014","51","","Gwinnett","13-135-0002","AQS"
"07/10/2014","48","","Gwinnett","13-135-0002","AQS"
"07/11/2014","54","","Douglasville","13-097-0004","AQS"
"07/12/2014","47","","Yorkville, King Farm","13-223-0003","AQS"
"07/13/2014","64","","United Avenue","13-121-0055","AQS"
"07/14/2014","43","","Georgia Station","13-231-9991","AQS"
"07/15/2014","47","","Conyers","13-247-0001","AQS"
"07/16/2014","77","","McDonough","13-151-0002","AQS"
"07/17/2014","126","","Douglasville","13-097-0004","AQS"
"07/18/2014","51","","Georgia Station","13-231-9991","AQS"
"07/19/2014","34","","Gwinnett","13-135-0002","AQS"
"07/20/2014","24","","Dawsonville","13-085-0001","AQS"
"07/21/2014","34","","United Avenue","13-121-0055","AQS"
"07/22/2014","36","","Yorkville, King Farm","13-223-0003","AQS"
"07/23/2014","46","","United Avenue","13-121-0055","AQS"
"07/24/2014","38","","Gwinnett","13-135-0002","AQS"
"07/25/2014","61","","Conyers","13-247-0001","AQS"
"07/26/2014","80","","Gwinnett","13-135-0002","AQS"
"07/27/2014","41","","Newnan","13-077-0002","AQS"
"07/28/2014","45","","Georgia Station","13-231-9991","AQS"
"07/29/2014","51","","Conyers","13-247-0001","AQS"
"07/30/2014","108","","Newnan","13-077-0002","AQS"
"07/31/2014","61","","Newnan","13-077-0002","AQS"
"08/01/2014","46","","Douglasville","13-097-0004","AQS"
"08/02/2014","51","","Douglasville","13-097-0004","AQS"
"08/03/2014","67","","Newnan","13-077-0002","AQS"
"08/04/2014","93","","Newnan","13-077-0002","AQS"
"08/05/2014","112","","McDonough","13-151-0002","AQS"
"08/06/2014","122","","Conyers","13-247-0001","AQS"
"08/07/2014","150","","Conyers","13-247-0001","AQS"
"08/08/2014","44","","United Avenue","13-121-0055","AQS"
"08/09/2014","47","","South DeKalb","13-089-0002","AQS"
"08/10/2014","35","","Kennesaw","13-067-0003","AQS"
"08/11/2014","36","","Gwinnett","13-135-0002","AQS"
"08/12/2014","46","","Gwinnett","13-135-0002","AQS"
"08/13/2014","74","","Conyers","13-247-0001","AQS"
"08/14/2014","108","","Douglasville","13-097-0004","AQS"
"08/15/2014","159","","McDonough","13-151-0002","AQS"
"08/16/2014","87","","Conyers","13-247-0001","AQS"
"08/17/2014","42","","Gwinnett","13-135-0002","AQS"
"08/18/2014","35","","Conyers","13-247-0001","AQS"
"08/19/2014","37","","Newnan","13-077-0002","AQS"
"08/20/2014","39","","Conyers","13-247-0001","AQS"
"08/21/2014","50","","McDonough","13-151-0002","AQS"
"08/22/2014","58","","McDonough","13-151-0002","AQS"
"08/23/2014","46","","McDonough","13-151-0002","AQS"
"08/24/2014","41","","Douglasville","13-097-0004","AQS"
"08/25/2014","44","","Douglasville","13-097-0004","AQS"
"08/26/2014","61","","United Avenue","13-121-0055","AQS"
"08/27/2014","108","","Georgia Station","13-231-9991","AQS"
"08/28/2014","108","","Kennesaw","13-067-0003","AQS"
"08/29/2014","119","","Kennesaw","13-067-0003","AQS"
"08/30/2014","45","","Kennesaw","13-067-0003","AQS"
"08/31/2014","31","","Gwinnett","13-135-0002","AQS"
"09/01/2014","34","","Gwinnett","13-135-0002","AQS"
"09/02/2014","41","","Conyers","13-247-0001","AQS"
"09/03/2014","41","","Gwinnett","13-135-0002","AQS"
"09/04/2014","41","","Douglasville","13-097-0004","AQS"
"09/05/2014","43","","Douglasville","13-097-0004","AQS"
"09/06/2014","44","","Kennesaw","13-067-0003","AQS"
"09/07/2014","44","","Newnan","13-077-0002","AQS"
"09/08/2014","39","","Douglasville","13-097-0004","AQS"
"09/09/2014","58","","Kennesaw","13-067-0003","AQS"
"09/10/2014","37","","Kennesaw","13-067-0003","AQS"
"09/11/2014","36","","Gwinnett","13-135-0002","AQS"
"09/12/2014","45","","Gwinnett","13-135-0002","AQS"
"09/13/2014","41","","McDonough","13-151-0002","AQS"
"09/14/2014","28","","Newnan","13-077-0002","AQS"
"09/15/2014","25","","United Avenue","13-121-0055","AQS"
"09/16/2014","45","","Conyers","13-247-0001","AQS"
"09/17/2014","51","","Conyers","13-247-0001","AQS"
"09/18/2014","74","","United Avenue","13-121-0055","AQS"
"09/19/2014","46","","Yorkville, King Farm","13-223-0003","AQS"
"09/20/2014","45","","Douglasville","13-097-0004","AQS"
"09/21/2014","50","","Conyers","13-247-0001","AQS"
"09/22/2014","43","","Georgia Station","13-231-9991","AQS"
"09/23/2014","41","","Douglasville","13-097-0004","AQS"
"09/24/2014","47","","Newnan","13-077-0002","AQS"
"09/25/2014","39","","Yorkville, King Farm","13-223-0003","AQS"
"09/26/2014","26","","Yorkville, King Farm","13-223-0003","AQS"
"09/27/2014","33","","Yorkville, King Farm","13-223-0003","AQS"
"09/28/2014","31","","Kennesaw","13-067-0003","AQS"
"09/29/2014","24","","Gwinnett","13-135-0002","AQS"
"09/30/2014","43","","Douglasville","13-097-0004","AQS"
"10/01/2014","51","","Kennesaw","13-067-0003","AQS"
"10/02/2014","43","","Conyers","13-247-0001","AQS"
"10/03/2014","37","","Yorkville, King Farm","13-223-0003","AQS"
"10/04/2014","31","","Newnan","13-077-0002","AQS"
"10/05/2014","37","","Conyers","13-247-0001","AQS"
"10/06/2014","47","","Georgia Station","13-231-9991","AQS"
"10/07/2014","47","","Georgia Station","13-231-9991","AQS"
"10/08/2014","42","","Conyers","13-247-0001","AQS"
"10/09/2014","47","","Gwinnett","13-135-0002","AQS"
"10/10/2014","44","","Georgia Station","13-231-9991","AQS"
"10/11/2014","30","","Georgia Station","13-231-9991","AQS"
"10/12/2014","35","","Conyers","13-247-0001","AQS"
"10/13/2014","34","","Georgia Station","13-231-9991","AQS"
"10/14/2014","27","","Yorkville, King Farm","13-223-0003","AQS"
"10/15/2014","33","","Georgia Station","13-231-9991","AQS"
"10/16/2014","34","","Georgia Station","13-231-9991","AQS"
"10/17/2014","47","","Dawsonville","13-085-0001","AQS"
"10/18/2014","42","","Georgia Station","13-231-9991","AQS"
"10/19/2014","34","","Newnan","13-077-0002","AQS"
"10/20/2014","40","","Dawsonville","13-085-0001","AQS"
"10/21/2014","44","","Georgia Station","13-231-9991","AQS"
"10/22/2014","33","","Newnan","13-077-0002","AQS"
"10/23/2014","34","","Georgia Station","13-231-9991","AQS"
"10/24/2014","44","","Georgia Station","13-231-9991","AQS"
"10/25/2014","45","","Georgia Station","13-231-9991","AQS"
"10/26/2014","45","","McDonough","13-151-0002","AQS"
"10/27/2014","64","","Gwinnett","13-135-0002","AQS"
"10/28/2014","44","","Dawsonville","13-085-0001","AQS"
"10/29/2014","31","","Georgia Station","13-231-9991","AQS"
"10/30/2014","40","","Georgia Station","13-231-9991","AQS"
"10/31/2014","35","","Georgia Station","13-231-9991","AQS"
"11/01/2014","24","","Georgia Station","13-231-9991","AQS"
"11/02/2014","36","","Georgia Station","13-231-9991","AQS"
"11/03/2014","43","","Georgia Station","13-231-9991","AQS"
"11/04/2014","44","","Georgia Station","13-231-9991","AQS"
"11/05/2014","38","","Georgia Station","13-231-9991","AQS"
"11/06/2014","38","","Georgia Station","13-231-9991","AQS"
"11/07/2014","33","","Georgia Station","13-231-9991","AQS"
"11/08/2014","32","","Georgia Station","13-231-9991","AQS"
"11/09/2014","41","","Georgia Station","13-231-9991","AQS"
"11/10/2014","47","","Georgia Station","13-231-9991","AQS"
"11/11/2014","45","","Georgia Station","13-231-9991","AQS"
"11/12/2014","32","","Georgia Station","13-231-9991","AQS"
"11/13/2014","17","","Georgia Station","13-231-9991","AQS"
"11/14/2014","25","","Georgia Station","13-231-9991","AQS"
"11/15/2014","28","","Georgia Station","13-231-9991","AQS"
"11/16/2014","27","","Georgia Station","13-231-9991","AQS"
"11/17/2014","30","","Georgia Station","13-231-9991","AQS"
"11/18/2014","34","","Georgia Station","13-231-9991","AQS"
"11/19/2014","40","","Georgia Station","13-231-9991","AQS"
"11/20/2014","45","","Georgia Station","13-231-9991","AQS"
"11/21/2014","43","","Georgia Station","13-231-9991","AQS"
"11/22/2014","39","","Georgia Station","13-231-9991","AQS"
