"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"05/12/2008","63","","Gwinnett","13-135-0002","AQS"
"05/13/2008","64","","South DeKalb","13-089-0002","AQS"
"05/14/2008","69","","United Avenue","13-121-0055","AQS"
"05/15/2008","87","","South DeKalb","13-089-0002","AQS"
"05/16/2008","54","","South DeKalb","13-089-0002","AQS"
"05/17/2008","61","","United Avenue","13-121-0055","AQS"
"05/18/2008","62","","United Avenue","13-121-0055","AQS"
"05/19/2008","60","","United Avenue","13-121-0055","AQS"
"05/20/2008","72","","United Avenue","13-121-0055","AQS"
"05/21/2008","64","","South DeKalb","13-089-0002","AQS"
"05/22/2008","80","","South DeKalb","13-089-0002","AQS"
"05/23/2008","87","","United Avenue","13-121-0055","AQS"
"05/24/2008","72","","United Avenue","13-121-0055","AQS"
"05/25/2008","71","","United Avenue","13-121-0055","AQS"
"05/26/2008","79","","McDonough","13-151-0002","AQS"
"05/27/2008","80","","Gwinnett","13-135-0002","AQS"
"05/28/2008","74","","United Avenue","13-121-0055","AQS"
"05/29/2008","74","","United Avenue","13-121-0055","AQS"
"05/30/2008","92","","South DeKalb","13-089-0002","AQS"
"05/31/2008","83","","United Avenue","13-121-0055","AQS"
"06/01/2008","77","","Newnan","13-077-0002","AQS"
"06/02/2008","73","","Forest Park","13-063-0091","AQS"
"06/03/2008","100","","Gwinnett","13-135-0002","AQS"
"06/04/2008","75","","United Avenue","13-121-0055","AQS"
"06/05/2008","62","","Kennesaw","13-067-0003","AQS"
"06/06/2008","74","","United Avenue","13-121-0055","AQS"
"06/07/2008","82","","United Avenue","13-121-0055","AQS"
"06/08/2008","99","","Gwinnett","13-135-0002","AQS"
"06/09/2008","85","","Yorkville, King Farm","13-223-0003","AQS"
"06/10/2008","76","","Doraville","13-089-2001","AQS"
"06/11/2008","90","","Newnan","13-077-0002","AQS"
"06/12/2008","71","","United Avenue","13-121-0055","AQS"
"06/13/2008","65","","United Avenue","13-121-0055","AQS"
"06/14/2008","65","","Gwinnett","13-135-0002","AQS"
"06/15/2008","63","","United Avenue","13-121-0055","AQS"
"06/16/2008","80","","United Avenue","13-121-0055","AQS"
"06/17/2008","74","","United Avenue","13-121-0055","AQS"
"06/18/2008","61","","United Avenue","13-121-0055","AQS"
"06/19/2008","67","","United Avenue","13-121-0055","AQS"
"06/20/2008","85","","Kennesaw","13-067-0003","AQS"
"06/21/2008","90","","United Avenue","13-121-0055","AQS"
"06/22/2008","108","","United Avenue","13-121-0055","AQS"
"06/23/2008","81","","United Avenue","13-121-0055","AQS"
"06/24/2008","77","","United Avenue","13-121-0055","AQS"
"06/25/2008","80","","United Avenue","13-121-0055","AQS"
"06/26/2008","84","","United Avenue","13-121-0055","AQS"
"06/27/2008","66","","Gwinnett","13-135-0002","AQS"
"06/28/2008","59","","United Avenue","13-121-0055","AQS"
"06/29/2008","65","","United Avenue","13-121-0055","AQS"
"06/30/2008","56","","United Avenue","13-121-0055","AQS"
"07/01/2008","55","","United Avenue","13-121-0055","AQS"
"07/02/2008","73","","Gwinnett","13-135-0002","AQS"
"07/03/2008","88","","Gwinnett","13-135-0002","AQS"
"07/04/2008","85","","Gwinnett","13-135-0002","AQS"
"07/05/2008","73","","Gwinnett","13-135-0002","AQS"
"07/06/2008","61","","United Avenue","13-121-0055","AQS"
"07/07/2008","73","","United Avenue","13-121-0055","AQS"
"07/08/2008","73","","Gwinnett","13-135-0002","AQS"
"07/09/2008","75","","Gwinnett","13-135-0002","AQS"
"07/10/2008","67","","Gwinnett","13-135-0002","AQS"
"07/11/2008","68","","United Avenue","13-121-0055","AQS"
"07/12/2008","70","","United Avenue","13-121-0055","AQS"
"07/13/2008","62","","Not Available","13-297-0001","AQS"
"07/14/2008","60","","United Avenue","13-121-0055","AQS"
"07/15/2008","73","","United Avenue","13-121-0055","AQS"
"07/16/2008","84","","Newnan","13-077-0002","AQS"
"07/17/2008","119","","Gwinnett","13-135-0002","AQS"
"07/18/2008","99","","McDonough","13-151-0002","AQS"
"07/19/2008","94","","United Avenue","13-121-0055","AQS"
"07/20/2008","132","","Newnan","13-077-0002","AQS"
"07/21/2008","116","","Gwinnett","13-135-0002","AQS"
"07/22/2008","83","","United Avenue","13-121-0055","AQS"
"07/23/2008","78","","United Avenue","13-121-0055","AQS"
"07/24/2008","71","","Not Available","13-297-0001","AQS"
"07/25/2008","88","","Newnan","13-077-0002","AQS"
"07/26/2008","83","","Not Available","13-297-0001","AQS"
"07/27/2008","86","","Newnan","13-077-0002","AQS"
"07/28/2008","107","","United Avenue","13-121-0055","AQS"
"07/29/2008","98","","United Avenue","13-121-0055","AQS"
"07/30/2008","77","","Gwinnett","13-135-0002","AQS"
"07/31/2008","67","","Gwinnett","13-135-0002","AQS"
"08/01/2008","80","","Gwinnett","13-135-0002","AQS"
"08/02/2008","86","","United Avenue","13-121-0055","AQS"
"08/03/2008","74","","Not Available","13-297-0001","AQS"
"08/04/2008","87","","United Avenue","13-121-0055","AQS"
"08/05/2008","88","","Gwinnett","13-135-0002","AQS"
"08/06/2008","95","","United Avenue","13-121-0055","AQS"
"08/07/2008","67","","Gwinnett","13-135-0002","AQS"
"08/08/2008","63","","McDonough","13-151-0002","AQS"
"08/09/2008","76","","Gwinnett","13-135-0002","AQS"
"08/10/2008","78","","United Avenue","13-121-0055","AQS"
"08/11/2008","85","","Newnan","13-077-0002","AQS"
"08/12/2008","84","","Newnan","13-077-0002","AQS"
"08/13/2008","85","","Yorkville, King Farm","13-223-0003","AQS"
"08/14/2008","82","","Yorkville, King Farm","13-223-0003","AQS"
"08/15/2008","99","","United Avenue","13-121-0055","AQS"
"08/16/2008","90","","Gwinnett","13-135-0002","AQS"
"08/17/2008","98","","Newnan","13-077-0002","AQS"
"08/18/2008","90","","United Avenue","13-121-0055","AQS"
"08/19/2008","86","","United Avenue","13-121-0055","AQS"
